flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
x36212,tuifly,active,2023-08-01t06:00:00.000,2023-08-01t06:00:00.000,2023-08-01 06:05:00,2023-08-01,06:05:00,6,Shoulder hour flights
x36254,tuifly,active,2023-08-01t06:00:00.000,2023-08-01t06:00:00.000,2023-08-01 06:10:00,2023-08-01,06:10:00,11,Shoulder hour flights
u22715,easyjet,active,2023-08-01t06:00:00.000,2023-08-01t06:00:00.000,2023-08-01 06:08:00,2023-08-01,06:08:00,8,Shoulder hour flights
u22709,easyjet,active,2023-08-01t06:00:00.000,2023-08-01t06:00:00.000,2023-08-01 06:13:00,2023-08-01,06:13:00,13,Shoulder hour flights
ls1891,jet2,active,2023-08-01t06:05:00.000,2023-08-01t06:05:00.000,2023-08-01 05:59:00,2023-08-01,05:59:00,0,Night hour departures
u22733,easyjet,active,2023-08-01t06:10:00.000,2023-08-01t06:23:00.000,2023-08-01 06:34:00,2023-08-01,06:34:00,24,Shoulder hour flights
u22765,easyjet,active,2023-08-01t06:10:00.000,2023-08-01t06:10:00.000,2023-08-01 06:20:00,2023-08-01,06:20:00,11,Shoulder hour flights
fr505,ryanair,active,2023-08-01t06:15:00.000,2023-08-01t06:15:00.000,2023-08-01 06:29:00,2023-08-01,06:29:00,14,Shoulder hour flights
ls1821,jet2,active,2023-08-01t06:15:00.000,2023-08-01t06:15:00.000,2023-08-01 06:23:00,2023-08-01,06:23:00,8,Shoulder hour flights
u22731,easyjet,active,2023-08-01t06:15:00.000,2023-08-01t06:15:00.000,2023-08-01 06:27:00,2023-08-01,06:27:00,13,Shoulder hour flights
u22837,easyjet,active,2023-08-01t06:15:00.000,2023-08-01t06:15:00.000,2023-08-01 06:25:00,2023-08-01,06:25:00,10,Shoulder hour flights
u22843,easyjet,active,2023-08-01t06:15:00.000,2023-08-01t06:15:00.000,2023-08-01 06:31:00,2023-08-01,06:31:00,17,Shoulder hour flights
af5199,air france,active,2023-08-01t06:20:00.000,2023-08-01t06:20:00.000,2023-08-01 06:15:00,2023-08-01,06:15:00,0,Shoulder hour flights
az3737,alitalia,active,2023-08-01t06:20:00.000,2023-08-01t06:20:00.000,2023-08-01 06:15:00,2023-08-01,06:15:00,0,Shoulder hour flights
dl9422,delta air lines,active,2023-08-01t06:20:00.000,2023-08-01t06:20:00.000,2023-08-01 06:15:00,2023-08-01,06:15:00,0,Shoulder hour flights
ey7330,etihad airways,active,2023-08-01t06:20:00.000,2023-08-01t06:20:00.000,2023-08-01 06:15:00,2023-08-01,06:15:00,0,Shoulder hour flights
g35535,gol,active,2023-08-01t06:20:00.000,2023-08-01t06:20:00.000,2023-08-01 06:15:00,2023-08-01,06:15:00,0,Shoulder hour flights
kq1046,kenya airways,active,2023-08-01t06:20:00.000,2023-08-01t06:20:00.000,2023-08-01 06:15:00,2023-08-01,06:15:00,0,Shoulder hour flights
vs6854,virgin atlantic,active,2023-08-01t06:20:00.000,2023-08-01t06:20:00.000,2023-08-01 06:15:00,2023-08-01,06:15:00,0,Shoulder hour flights
kl1046,klm,active,2023-08-01t06:20:00.000,2023-08-01t06:20:00.000,2023-08-01 06:15:00,2023-08-01,06:15:00,0,Shoulder hour flights
ls1817,jet2,active,2023-08-01t06:30:00.000,2023-08-01t06:37:00.000,2023-08-01 06:51:00,2023-08-01,06:51:00,21,Shoulder hour flights
x36272,tuifly,active,2023-08-01t06:30:00.000,2023-08-01t06:55:00.000,2023-08-01 06:44:00,2023-08-01,06:44:00,14,Shoulder hour flights
x36230,tuifly,active,2023-08-01t06:35:00.000,2023-08-01t06:44:00.000,2023-08-01 06:47:00,2023-08-01,06:47:00,12,Shoulder hour flights
ls1807,jet2,active,2023-08-01t07:00:00.000,2023-08-01t07:00:00.000,2023-08-01 07:04:00,2023-08-01,07:04:00,5,Regular departures
ls1859,jet2,active,2023-08-01t07:00:00.000,2023-08-01t07:00:00.000,2023-08-01 07:06:00,2023-08-01,07:06:00,7,Regular departures
u2223,easyjet,active,2023-08-01t07:00:00.000,2023-08-01t07:00:00.000,2023-08-01 07:02:00,2023-08-01,07:02:00,2,Regular departures
u22903,easyjet,active,2023-08-01t07:00:00.000,2023-08-01t07:00:00.000,2023-08-01 07:17:00,2023-08-01,07:17:00,18,Regular departures
u2201,easyjet,active,2023-08-01t07:05:00.000,2023-08-01t07:18:00.000,2023-08-01 07:15:00,2023-08-01,07:15:00,11,Regular departures
u2213,easyjet,active,2023-08-01t07:05:00.000,2023-08-01t07:18:00.000,2023-08-01 07:11:00,2023-08-01,07:11:00,7,Regular departures
u22921,easyjet,active,2023-08-01t07:05:00.000,2023-08-01t07:05:00.000,2023-08-01 07:24:00,2023-08-01,07:24:00,20,Regular departures
