flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
u2213,easyjet,active,2024-03-15t07:05:00.000,2024-03-15t07:05:00.000,2024-03-15 07:28:00,2024-03-15,07:28:00,24,Regular departures
fr4147,ryanair,active,2024-03-15t05:55:00.000,2024-03-15t05:55:00.000,2024-03-15 06:05:00,2024-03-15,06:05:00,10,Shoulder hour flights
fr5341,ryanair,active,2024-03-15t06:00:00.000,2024-03-15t06:00:00.000,2024-03-15 06:16:00,2024-03-15,06:16:00,16,Shoulder hour flights
fr4755,ryanair,active,2024-03-15t06:05:00.000,2024-03-15t06:05:00.000,2024-03-15 06:20:00,2024-03-15,06:20:00,15,Shoulder hour flights
u22713,easyjet,active,2024-03-15t06:05:00.000,2024-03-15t06:03:00.000,2024-03-15 06:12:00,2024-03-15,06:12:00,8,Shoulder hour flights
u22937,easyjet,active,2024-03-15t06:30:00.000,2024-03-15t06:30:00.000,2024-03-15 06:33:00,2024-03-15,06:33:00,3,Shoulder hour flights
u22957,easyjet,active,2024-03-15t06:50:00.000,2024-03-15t06:50:00.000,2024-03-15 07:01:00,2024-03-15,07:01:00,12,Regular departures
fr2292,ryanair,active,2024-03-15t07:00:00.000,2024-03-15t07:15:00.000,2024-03-15 07:08:00,2024-03-15,07:08:00,9,Regular departures
ls1805,jet2,active,2024-03-15t07:00:00.000,2024-03-15t07:00:00.000,2024-03-15 07:15:00,2024-03-15,07:15:00,16,Regular departures
ls1871,jet2,active,2024-03-15t07:00:00.000,2024-03-15t07:00:00.000,2024-03-15 07:13:00,2024-03-15,07:13:00,14,Regular departures
u22967,easyjet,active,2024-03-15t07:00:00.000,2024-03-15t07:00:00.000,2024-03-15 07:18:00,2024-03-15,07:18:00,18,Regular departures
u22951,easyjet,active,2024-03-15t07:05:00.000,2024-03-15t07:05:00.000,2024-03-15 07:06:00,2024-03-15,07:06:00,1,Regular departures
u22703,easyjet,active,2024-03-15t07:10:00.000,2024-03-15t07:10:00.000,2024-03-15 07:36:00,2024-03-15,07:36:00,26,Regular departures
u22883,easyjet,active,2024-03-15t07:10:00.000,2024-03-15t07:10:00.000,2024-03-15 07:22:00,2024-03-15,07:22:00,13,Regular departures
fr505,ryanair,active,2024-03-15t07:20:00.000,2024-03-15t07:20:00.000,2024-03-15 07:26:00,2024-03-15,07:26:00,6,Regular departures
u22773,easyjet,active,2024-03-15t07:20:00.000,2024-03-15t07:20:00.000,2024-03-15 07:32:00,2024-03-15,07:32:00,12,Regular departures
u22931,easyjet,active,2024-03-15t07:30:00.000,2024-03-15t07:30:00.000,2024-03-15 07:46:00,2024-03-15,07:46:00,16,Regular departures
fr7949,ryanair,active,2024-03-15t07:35:00.000,2024-03-15t07:45:00.000,2024-03-15 07:53:00,2024-03-15,07:53:00,18,Regular departures
u22721,easyjet,active,2024-03-15t07:40:00.000,2024-03-15t07:52:00.000,2024-03-15 08:02:00,2024-03-15,08:02:00,22,Regular departures
u22867,easyjet,active,2024-03-15t07:40:00.000,2024-03-15t07:40:00.000,2024-03-15 07:59:00,2024-03-15,07:59:00,20,Regular departures
u22871,easyjet,active,2024-03-15t07:40:00.000,2024-03-15t07:40:00.000,2024-03-15 07:51:00,2024-03-15,07:51:00,11,Regular departures
u22921,easyjet,active,2024-03-15t07:45:00.000,2024-03-15t07:45:00.000,2024-03-15 08:06:00,2024-03-15,08:06:00,21,Regular departures
u22783,easyjet,active,2024-03-15t08:00:00.000,2024-03-15t08:00:00.000,2024-03-15 08:12:00,2024-03-15,08:12:00,13,Regular departures
ba8937,british airways,active,2024-03-15t08:05:00.000,2024-03-15t08:15:00.000,2024-03-15 08:16:00,2024-03-15,08:16:00,11,Regular departures
qr9658,qatar airways,active,2024-03-15t08:05:00.000,2024-03-15t08:15:00.000,2024-03-15 08:16:00,2024-03-15,08:16:00,11,Regular departures
ei3281,aer lingus,active,2024-03-15t08:05:00.000,2024-03-15t08:15:00.000,2024-03-15 08:16:00,2024-03-15,08:16:00,11,Regular departures
u298,easyjet,active,2024-03-15t08:10:00.000,2024-03-15t08:10:00.000,2024-03-15 08:14:00,2024-03-15,08:14:00,5,Regular departures
fr4133,ryanair,active,2024-03-15t08:15:00.000,2024-03-15t08:15:00.000,2024-03-15 08:25:00,2024-03-15,08:25:00,11,Regular departures
u21444,easyjet,active,2024-03-15t08:30:00.000,2024-03-15t08:30:00.000,2024-03-15 08:29:00,2024-03-15,08:29:00,0,Regular departures
u2322,easyjet,active,2024-03-15t08:45:00.000,2024-03-15t08:45:00.000,2024-03-15 08:49:00,2024-03-15,08:49:00,4,Regular departures
dl9423,delta air lines,active,2024-03-15t09:00:00.000,2024-03-15t09:00:00.000,2024-03-15 09:23:00,2024-03-15,09:23:00,23,Regular departures
ey5843,etihad airways,active,2024-03-15t09:00:00.000,2024-03-15t09:00:00.000,2024-03-15 09:23:00,2024-03-15,09:23:00,23,Regular departures
kq1050,kenya airways,active,2024-03-15t09:00:00.000,2024-03-15t09:00:00.000,2024-03-15 09:23:00,2024-03-15,09:23:00,23,Regular departures
vs7044,virgin atlantic,active,2024-03-15t09:00:00.000,2024-03-15t09:00:00.000,2024-03-15 09:23:00,2024-03-15,09:23:00,23,Regular departures
zq1050,german airways,active,2024-03-15t09:00:00.000,2024-03-15t09:00:00.000,2024-03-15 09:23:00,2024-03-15,09:23:00,23,Regular departures
fr155,ryanair,active,2024-03-15t09:10:00.000,2024-03-15t09:10:00.000,2024-03-15 09:28:00,2024-03-15,09:28:00,18,Regular departures
ls1801,jet2,active,2024-03-15t10:00:00.000,2024-03-15t10:00:00.000,2024-03-15 10:12:00,2024-03-15,10:12:00,12,Regular departures
fr3161,ryanair,active,2024-03-15t10:20:00.000,2024-03-15t10:20:00.000,2024-03-15 11:04:00,2024-03-15,11:04:00,45,Regular departures
u2245,easyjet,active,2024-03-15t10:25:00.000,2024-03-15t10:25:00.000,2024-03-15 10:30:00,2024-03-15,10:30:00,5,Regular departures
