flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22713,EZY74HA,G-UZHF,A20N,EGGD/BRS,LEMG/AGP,0,8,2024-11-12 06:14:58 UTC,Shoulder period,EZY
FR3560,RYR6SL,EI-DWP,B738,EGGD/BRS,LIME/BGY,6925,208,2024-11-12 06:14:59 UTC,Shoulder period,RYR
KL1074,KLM70M,G-CLYU,E190,EGGD/BRS,EHAM/AMS,20725,314,2024-11-12 06:14:59 UTC,Shoulder period,EZE
FR8682,RYR78SF,SP-RZE,B38M,EYKA/KUN,EGGD/BRS,10400,306,2024-11-12 06:14:59 UTC,Shoulder period,RYS
