flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22721,EZY42HC,G-UZLP,A20N,EGGD/BRS,LEAL/ALC,26625,472,2024-11-12 07:44:57 UTC,Day flight,EZY
U22937,EZY51FL,G-EZRT,A320,EGGD/BRS,EPKK/KRK,0,0,2024-11-12 07:44:57 UTC,Day flight,EZY
