flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
x36212,tuifly,active,2023-05-16t06:00:00.000,2023-05-16t06:02:00.000,2023-05-16 06:04:00,2023-05-16,06:04:00,4,Shoulder hour flights
x36254,tuifly,active,2023-05-16t06:00:00.000,2023-05-16t06:10:00.000,2023-05-16 06:12:00,2023-05-16,06:12:00,12,Shoulder hour flights
u22715,easyjet,active,2023-05-16t06:00:00.000,2023-05-16t06:05:00.000,2023-05-16 06:20:00,2023-05-16,06:20:00,21,Shoulder hour flights
u22709,easyjet,active,2023-05-16t06:00:00.000,2023-05-16t06:00:00.000,2023-05-16 06:09:00,2023-05-16,06:09:00,10,Shoulder hour flights
ls1891,jet2,active,2023-05-16t06:05:00.000,2023-05-16t06:15:00.000,2023-05-16 06:23:00,2023-05-16,06:23:00,18,Shoulder hour flights
x36272,tuifly,active,2023-05-16t06:05:00.000,2023-05-16t06:15:00.000,2023-05-16 06:30:00,2023-05-16,06:30:00,26,Shoulder hour flights
u22765,easyjet,active,2023-05-16t06:10:00.000,2023-05-16t06:10:00.000,2023-05-16 06:15:00,2023-05-16,06:15:00,5,Shoulder hour flights
u22733,easyjet,active,2023-05-16t06:10:00.000,2023-05-16t06:10:00.000,2023-05-16 06:18:00,2023-05-16,06:18:00,9,Shoulder hour flights
u22891,easyjet,active,2023-05-16t06:10:00.000,2023-05-16t06:31:00.000,2023-05-16 06:39:00,2023-05-16,06:39:00,29,Shoulder hour flights
fr505,ryanair,active,2023-05-16t06:15:00.000,2023-05-16t06:15:00.000,2023-05-16 06:25:00,2023-05-16,06:25:00,11,Shoulder hour flights
u22731,easyjet,active,2023-05-16t06:15:00.000,2023-05-16t06:15:00.000,2023-05-16 06:27:00,2023-05-16,06:27:00,13,Shoulder hour flights
u22837,easyjet,active,2023-05-16t06:15:00.000,2023-05-16t06:23:00.000,2023-05-16 06:36:00,2023-05-16,06:36:00,22,Shoulder hour flights
u22843,easyjet,active,2023-05-16t06:15:00.000,2023-05-16t06:15:00.000,2023-05-16 06:34:00,2023-05-16,06:34:00,20,Shoulder hour flights
af5199,air france,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,2023-05-16,06:32:00,12,Shoulder hour flights
az3737,alitalia,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,2023-05-16,06:32:00,12,Shoulder hour flights
dl9422,delta air lines,active,2023-05-16t06:20:00.000,2023-05-16t06:17:00.000,2023-05-16 06:32:00,2023-05-16,06:32:00,12,Shoulder hour flights
