flight,categories,orig_icao,orig_iata,dest_icao,dest_iata,timestamp,flight_time,lat,lon,time_category
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
FR9504,N/A,EPBY,BZG,EGGD,BRS,2022-12-16T23:59:58Z,Invalid Timestamp,51.38217,-2.73211,Unknown
