flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22713,EZY74HA,G-UZMI,A21N,EGGD/BRS,LEMG/AGP,29850,416,2024-11-05 06:29:57 UTC,Shoulder period,EZY
U22733,EZY29AN,G-UZHT,A20N,EGGD/BRS,GCRR/ACE,0,0,2024-11-05 06:29:57 UTC,Shoulder period,EZY
