flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U22941,EZY2941,easyJet,U2,active,2025-10-15,Bristol,BRS,EGGD,,,2025-10-15T06:15:00+00:00,2025-10-15T06:15:00+00:00,2025-10-15T06:18:00+00:00,3,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-10-15T09:25:00+00:00,2025-10-15T09:04:00+00:00,,,,,No,,
Departure,FR6009,RYR6009,Ryanair,FR,active,2025-10-15,Bristol,BRS,EGGD,,8,2025-10-15T07:25:00+00:00,2025-10-15T07:25:00+00:00,2025-10-15T07:39:00+00:00,15,Beziers Vias,BZR,LFMU,,,,2025-10-15T10:20:00+00:00,2025-10-15T10:14:00+00:00,,,,,No,,
Departure,U22773,EZY2773,easyJet,U2,landed,2025-10-15,Bristol,BRS,EGGD,,,2025-10-15T07:00:00+00:00,2025-10-15T07:00:00+00:00,2025-10-15T07:37:00+00:00,38,Charles De Gaulle,CDG,LFPG,2B,,,2025-10-15T09:20:00+00:00,2025-10-15T09:26:00+00:00,2025-10-15T09:29:00+00:00,9,,,No,,
Departure,FR1314,RYR1314,Ryanair,FR,landed,2025-10-15,Bristol,BRS,EGGD,,17,2025-10-15T06:00:00+00:00,2025-10-15T06:00:00+00:00,2025-10-15T06:04:00+00:00,5,Marseille Provence Airport,MRS,LFML,2,,22,2025-10-15T09:00:00+00:00,2025-10-15T08:37:00+00:00,2025-10-15T08:38:00+00:00,,,,No,,
Departure,U2237,EZY237,easyJet,U2,landed,2025-10-15,Bristol,BRS,EGGD,,,2025-10-15T07:10:00+00:00,2025-10-15T07:10:00+00:00,2025-10-15T07:27:00+00:00,17,Newcastle Airport,NCL,EGNT,5,,,2025-10-15T08:15:00+00:00,2025-10-15T08:15:00+00:00,2025-10-15T08:16:00+00:00,1,,,No,,
Departure,FR155,RYR155,Ryanair,FR,landed,2025-10-15,Bristol,BRS,EGGD,,24,2025-10-15T07:55:00+00:00,2025-10-15T07:55:00+00:00,2025-10-15T07:55:00+00:00,1,Barajas,MAD,LEMD,1,,,2025-10-15T11:10:00+00:00,2025-10-15T10:56:00+00:00,2025-10-15T11:01:00+00:00,,,,No,,
Departure,DL9522,DAL9522,Delta Air Lines,DL,landed,2025-10-15,Bristol,BRS,EGGD,,10,2025-10-15T09:20:00+00:00,2025-10-15T09:20:00+00:00,2025-10-15T09:32:00+00:00,12,Schiphol,AMS,EHAM,,A08,9,2025-10-15T11:35:00+00:00,2025-10-15T11:32:00+00:00,2025-10-15T11:34:00+00:00,,,,Yes,klm,kl1076
Departure,G35569,GLO5569,Gol,G3,landed,2025-10-15,Bristol,BRS,EGGD,,10,2025-10-15T09:20:00+00:00,2025-10-15T09:20:00+00:00,2025-10-15T09:32:00+00:00,12,Schiphol,AMS,EHAM,,A08,9,2025-10-15T11:35:00+00:00,2025-10-15T11:32:00+00:00,2025-10-15T11:34:00+00:00,,,,Yes,klm,kl1076
Departure,KQ1052,KQA1052,Kenya Airways,KQ,landed,2025-10-15,Bristol,BRS,EGGD,,10,2025-10-15T09:20:00+00:00,2025-10-15T09:20:00+00:00,2025-10-15T09:32:00+00:00,12,Schiphol,AMS,EHAM,,A08,9,2025-10-15T11:35:00+00:00,2025-10-15T11:32:00+00:00,2025-10-15T11:34:00+00:00,,,,Yes,klm,kl1076
Departure,VS6949,VIR6949,Virgin Atlantic,VS,landed,2025-10-15,Bristol,BRS,EGGD,,10,2025-10-15T09:20:00+00:00,2025-10-15T09:20:00+00:00,2025-10-15T09:32:00+00:00,12,Schiphol,AMS,EHAM,,A08,9,2025-10-15T11:35:00+00:00,2025-10-15T11:32:00+00:00,2025-10-15T11:34:00+00:00,,,,Yes,klm,kl1076
