flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22914,easyjet,landed,2024-02-16t00:35:00.000,2024-02-16t00:10:00.000,2024-02-16 00:11:00,2024-02-16,00:11:00,0,Night hour departures
fr7948,ryanair,landed,2024-02-16t07:10:00.000,2024-02-16t07:00:00.000,2024-02-16 07:01:00,2024-02-16,07:01:00,0,Regular departures
u21443,easyjet,landed,2024-02-16t07:30:00.000,2024-02-16t07:15:00.000,2024-02-16 07:12:00,2024-02-16,07:12:00,0,Regular departures
ba8936,british airways,landed,2024-02-16t07:40:00.000,2024-02-16t07:36:00.000,2024-02-16 07:40:00,2024-02-16,07:40:00,1,Regular departures
ei3280,aer lingus,landed,2024-02-16t07:40:00.000,2024-02-16t07:36:00.000,2024-02-16 07:40:00,2024-02-16,07:40:00,1,Regular departures
fr4134,ryanair,landed,2024-02-16t07:40:00.000,2024-02-16t07:33:00.000,2024-02-16 07:35:00,2024-02-16,07:35:00,0,Regular departures
u297,easyjet,landed,2024-02-16t07:40:00.000,2024-02-16t07:26:00.000,2024-02-16 07:27:00,2024-02-16,07:27:00,0,Regular departures
u2321,easyjet,landed,2024-02-16t08:15:00.000,2024-02-16t07:59:00.000,2024-02-16 08:01:00,2024-02-16,08:01:00,0,Regular departures
af3161,air france,landed,2024-02-16t08:30:00.000,2024-02-16t08:25:00.000,2024-02-16 08:22:00,2024-02-16,08:22:00,0,Regular departures
dl9629,delta air lines,landed,2024-02-16t08:30:00.000,2024-02-16t08:25:00.000,2024-02-16 08:22:00,2024-02-16,08:22:00,0,Regular departures
ey7395,etihad airways,landed,2024-02-16t08:30:00.000,2024-02-16t08:25:00.000,2024-02-16 08:22:00,2024-02-16,08:22:00,0,Regular departures
vs7040,virgin atlantic,landed,2024-02-16t08:30:00.000,2024-02-16t08:25:00.000,2024-02-16 08:22:00,2024-02-16,08:22:00,0,Regular departures
zq1049,german airways,landed,2024-02-16t08:30:00.000,2024-02-16t08:25:00.000,2024-02-16 08:22:00,2024-02-16,08:22:00,0,Regular departures
fr154,ryanair,landed,2024-02-16t08:45:00.000,2024-02-16t08:34:00.000,2024-02-16 08:34:00,2024-02-16,08:34:00,0,Regular departures
u2202,easyjet,landed,2024-02-16t08:45:00.000,2024-02-16t08:26:00.000,2024-02-16 08:27:00,2024-02-16,08:27:00,0,Regular departures
u22958,easyjet,landed,2024-02-16t09:35:00.000,2024-02-16t09:23:00.000,2024-02-16 09:21:00,2024-02-16,09:21:00,0,Regular departures
fr504,ryanair,landed,2024-02-16t09:55:00.000,2024-02-16t09:37:00.000,2024-02-16 09:35:00,2024-02-16,09:35:00,0,Regular departures
u2214,easyjet,landed,2024-02-16t10:05:00.000,2024-02-16t10:10:00.000,2024-02-16 10:12:00,2024-02-16,10:12:00,7,Regular departures
u22774,easyjet,landed,2024-02-16t10:30:00.000,2024-02-16t10:28:00.000,2024-02-16 10:29:00,2024-02-16,10:29:00,0,Regular departures
u22922,easyjet,landed,2024-02-16t11:00:00.000,2024-02-16t11:07:00.000,2024-02-16 11:07:00,2024-02-16,11:07:00,8,Regular departures
