flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
,CLF776A,G-KVIP,BE20,EGGD/BRS,LEMI/RMU,27050,224,2024-11-05 10:14:58 UTC,Day flight,CLF
LS1803,EXS1803,G-JZBN,B738,EGGD/BRS,GCRR/ACE,23875,402,2024-11-05 10:14:59 UTC,Day flight,EXS
FR2292,RYR87SV,EI-IFV,B38M,EGGD/BRS,LEAL/ALC,19850,352,2024-11-05 10:14:59 UTC,Day flight,RYR
