flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
LS1864,EXS47SR,G-JZHX,B738,GCLP/LPA,EGGD/BRS,0,13,2024-11-05 17:29:55 UTC,Day flight,EXS
KL1082,KLM30J,PH-EXJ,E75S,EGGD/BRS,EHAM/AMS,0,0,2024-11-05 17:29:46 UTC,Day flight,KLC
