flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U22967,EZY2967,easyJet,U2,active,2025-10-27,Bristol,BRS,EGGD,,,2025-10-27T15:45:00+00:00,2025-10-27T15:45:00+00:00,2025-10-27T16:24:00+00:00,39,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-10-27T19:50:00+00:00,2025-10-27T20:09:00+00:00,,19,,,No,,
Departure,LS1813,EXS61B,Jet2,LS,scheduled,2025-10-27,Bristol,BRS,EGGD,,,2025-10-27T13:55:00+00:00,2025-10-27T13:55:00+00:00,,15,Milas,BJV,LTFE,I,,,2025-10-27T21:00:00+00:00,,,,G-JZBO,B738,No,,
Departure,X3226,TOM54C,TUIfly,X3,scheduled,2025-10-27,Bristol,BRS,EGGD,,,2025-10-27T14:25:00+00:00,2025-10-27T14:25:00+00:00,,15,Sharm el-Sheikh International Airport,SSH,HESH,,,,2025-10-27T22:50:00+00:00,,,,G-TUMG,B38M,No,,
Departure,U22781,EZY78EW,easyJet,U2,landed,2025-10-27,Bristol,BRS,EGGD,,,2025-10-27T07:15:00+00:00,2025-10-27T07:15:00+00:00,,,Blagnac,TLS,LFBO,,4,5,2025-10-27T10:05:00+00:00,,,,G-EZRZ,A320,No,,
Departure,U22832,EZY42TL,easyJet,U2,landed,2025-10-27,Bristol,BRS,EGGD,,,2025-10-27T07:10:00+00:00,2025-10-27T07:10:00+00:00,2025-10-27T07:15:00+00:00,5,Marco Polo,VCE,LIPZ,1,,,2025-10-27T10:20:00+00:00,2025-10-27T10:20:00+00:00,,,G-UZHK,A20N,No,,
Departure,U22839,EZY45FD,easyJet,U2,landed,2025-10-27,Bristol,BRS,EGGD,,,2025-10-27T10:55:00+00:00,2025-10-27T10:55:00+00:00,,,Galileo Galilei,PSA,LIRP,1,,,2025-10-27T14:10:00+00:00,,,,G-EZUK,A320,No,,
Departure,FR8254,RYR5UN,Ryanair,FR,landed,2025-10-27,Bristol,BRS,EGGD,,,2025-10-27T12:00:00+00:00,2025-10-27T12:00:00+00:00,,15,Lech Walesa,GDN,EPGD,,,,2025-10-27T15:20:00+00:00,,,,SP-RKU,B738,No,,
Departure,DL9469,DAL9469,Delta Air Lines,DL,landed,2025-10-27,Bristol,BRS,EGGD,,10,2025-10-27T06:00:00+00:00,2025-10-27T06:00:00+00:00,2025-10-27T06:12:00+00:00,13,Schiphol,AMS,EHAM,,A14,10,2025-10-27T08:20:00+00:00,2025-10-27T08:17:00+00:00,2025-10-27T08:18:00+00:00,,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,landed,2025-10-27,Bristol,BRS,EGGD,,10,2025-10-27T06:00:00+00:00,2025-10-27T06:00:00+00:00,2025-10-27T06:12:00+00:00,13,Schiphol,AMS,EHAM,,A14,10,2025-10-27T08:20:00+00:00,2025-10-27T08:17:00+00:00,2025-10-27T08:18:00+00:00,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,landed,2025-10-27,Bristol,BRS,EGGD,,10,2025-10-27T06:00:00+00:00,2025-10-27T06:00:00+00:00,2025-10-27T06:12:00+00:00,13,Schiphol,AMS,EHAM,,A14,10,2025-10-27T08:20:00+00:00,2025-10-27T08:17:00+00:00,2025-10-27T08:18:00+00:00,,,,Yes,klm,kl1074
