flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
ls1895,jet2,active,2023-07-19t05:55:00.000,2023-07-19t05:55:00.000,2023-07-19 06:07:00,2023-07-19,06:07:00,13,Shoulder hour flights
ls1815,jet2,active,2023-07-19t06:00:00.000,2023-07-19t06:00:00.000,2023-07-19 06:09:00,2023-07-19,06:09:00,10,Shoulder hour flights
u22715,easyjet,active,2023-07-19t06:00:00.000,2023-07-19t06:00:00.000,2023-07-19 06:18:00,2023-07-19,06:18:00,19,Shoulder hour flights
u22709,easyjet,active,2023-07-19t06:00:00.000,2023-07-19t06:00:00.000,2023-07-19 06:12:00,2023-07-19,06:12:00,13,Shoulder hour flights
u22815,easyjet,active,2023-07-19t06:00:00.000,2023-07-19t06:00:00.000,2023-07-19 06:20:00,2023-07-19,06:20:00,21,Shoulder hour flights
ls1891,jet2,active,2023-07-19t06:10:00.000,2023-07-19t06:10:00.000,2023-07-19 06:32:00,2023-07-19,06:32:00,22,Shoulder hour flights
x36376,tuifly,active,2023-07-19t06:10:00.000,2023-07-19t06:10:00.000,2023-07-19 06:27:00,2023-07-19,06:27:00,17,Shoulder hour flights
u22893,easyjet,active,2023-07-19t06:10:00.000,2023-07-19t06:10:00.000,2023-07-19 06:23:00,2023-07-19,06:23:00,14,Shoulder hour flights
x36348,tuifly,active,2023-07-19t06:15:00.000,2023-07-19t06:15:00.000,2023-07-19 06:36:00,2023-07-19,06:36:00,22,Shoulder hour flights
af5199,air france,active,2023-07-19t06:20:00.000,2023-07-19t06:20:00.000,2023-07-19 06:30:00,2023-07-19,06:30:00,10,Shoulder hour flights
az3737,alitalia,active,2023-07-19t06:20:00.000,2023-07-19t06:20:00.000,2023-07-19 06:30:00,2023-07-19,06:30:00,10,Shoulder hour flights
dl9422,delta air lines,active,2023-07-19t06:20:00.000,2023-07-19t06:20:00.000,2023-07-19 06:30:00,2023-07-19,06:30:00,10,Shoulder hour flights
ey7330,etihad airways,active,2023-07-19t06:20:00.000,2023-07-19t06:20:00.000,2023-07-19 06:30:00,2023-07-19,06:30:00,10,Shoulder hour flights
g35535,gol,active,2023-07-19t06:20:00.000,2023-07-19t06:20:00.000,2023-07-19 06:30:00,2023-07-19,06:30:00,10,Shoulder hour flights
kq1046,kenya airways,active,2023-07-19t06:20:00.000,2023-07-19t06:20:00.000,2023-07-19 06:30:00,2023-07-19,06:30:00,10,Shoulder hour flights
vs6854,virgin atlantic,active,2023-07-19t06:20:00.000,2023-07-19t06:20:00.000,2023-07-19 06:30:00,2023-07-19,06:30:00,10,Shoulder hour flights
kl1046,klm,active,2023-07-19t06:20:00.000,2023-07-19t06:20:00.000,2023-07-19 06:30:00,2023-07-19,06:30:00,10,Shoulder hour flights
ls1817,jet2,active,2023-07-19t06:20:00.000,2023-07-19t06:20:00.000,2023-07-19 06:34:00,2023-07-19,06:34:00,15,Shoulder hour flights
x36362,tuifly,active,2023-07-19t06:25:00.000,2023-07-19t06:45:00.000,2023-07-19 06:56:00,2023-07-19,06:56:00,31,Shoulder hour flights
u22811,easyjet,active,2023-07-19t06:25:00.000,2023-07-19t06:25:00.000,2023-07-19 06:44:00,2023-07-19,06:44:00,19,Shoulder hour flights
fr1361,ryanair,active,2023-07-19t06:40:00.000,2023-07-19t06:40:00.000,2023-07-19 07:10:00,2023-07-19,07:10:00,31,Regular departures
u22719,easyjet,active,2023-07-19t06:45:00.000,2023-07-19t06:58:00.000,2023-07-19 07:12:00,2023-07-19,07:12:00,28,Regular departures
u22807,easyjet,active,2023-07-19t06:45:00.000,2023-07-19t06:45:00.000,2023-07-19 07:16:00,2023-07-19,07:16:00,32,Regular departures
