flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
,EZY48RN,G-UZHA,A20N,EGGD/BRS,None/None,0,0,2024-11-05 00:14:55 UTC,Night flight,EZY
LS1856,EXS1856,G-DRTK,B738,LCLK/LCA,EGGD/BRS,15375,362,2024-11-05 00:14:58 UTC,Night flight,EXS
