flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,DL9469,DAL9469,Delta Air Lines,DL,active,2025-11-03,Bristol,BRS,EGGD,,10,2025-11-03T06:00:00+00:00,2025-11-03T06:00:00+00:00,2025-11-03T06:10:00+00:00,10,Schiphol,AMS,EHAM,,A08,9,2025-11-03T08:20:00+00:00,2025-11-03T08:03:00+00:00,,,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,active,2025-11-03,Bristol,BRS,EGGD,,10,2025-11-03T06:00:00+00:00,2025-11-03T06:00:00+00:00,2025-11-03T06:10:00+00:00,10,Schiphol,AMS,EHAM,,A08,9,2025-11-03T08:20:00+00:00,2025-11-03T08:03:00+00:00,,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,active,2025-11-03,Bristol,BRS,EGGD,,10,2025-11-03T06:00:00+00:00,2025-11-03T06:00:00+00:00,2025-11-03T06:10:00+00:00,10,Schiphol,AMS,EHAM,,A08,9,2025-11-03T08:20:00+00:00,2025-11-03T08:03:00+00:00,,,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,active,2025-11-03,Bristol,BRS,EGGD,,10,2025-11-03T06:00:00+00:00,2025-11-03T06:00:00+00:00,2025-11-03T06:10:00+00:00,10,Schiphol,AMS,EHAM,,A08,9,2025-11-03T08:20:00+00:00,2025-11-03T08:03:00+00:00,,,,,Yes,klm,kl1074
Departure,KL1074,KLM1074,KLM,KL,active,2025-11-03,Bristol,BRS,EGGD,,10,2025-11-03T06:00:00+00:00,2025-11-03T06:00:00+00:00,2025-11-03T06:10:00+00:00,10,Schiphol,AMS,EHAM,,A08,9,2025-11-03T08:20:00+00:00,2025-11-03T08:03:00+00:00,,,,,No,,
Departure,FR9174,RYR9174,Ryanair,FR,active,2025-11-03,Bristol,BRS,EGGD,,14,2025-11-03T06:10:00+00:00,2025-11-03T06:10:00+00:00,2025-11-03T06:15:00+00:00,6,El Prat De Llobregat,BCN,LEBL,2,,41,2025-11-03T09:35:00+00:00,2025-11-03T09:04:00+00:00,,,,,No,,
Departure,U22713,EZY2713,easyJet,U2,active,2025-11-03,Bristol,BRS,EGGD,,,2025-11-03T06:15:00+00:00,2025-11-03T06:15:00+00:00,2025-11-03T06:13:00+00:00,,Pablo Ruiz Picasso,AGP,LEMG,,,,2025-11-03T09:55:00+00:00,2025-11-03T09:34:00+00:00,,,,,No,,
Departure,U2221,EZY221,easyJet,U2,active,2025-11-03,Bristol,BRS,EGGD,,,2025-11-03T06:30:00+00:00,2025-11-03T06:30:00+00:00,2025-11-03T06:26:00+00:00,,Aldergrove International Airport,BFS,EGAA,,,,2025-11-03T07:45:00+00:00,2025-11-03T07:22:00+00:00,,,,,No,,
Departure,U22721,EZY2721,easyJet,U2,active,2025-11-03,Bristol,BRS,EGGD,,,2025-11-03T06:30:00+00:00,2025-11-03T06:30:00+00:00,2025-11-03T06:30:00+00:00,,Alicante El Altet,ALC,LEAL,,,9B,2025-11-03T10:00:00+00:00,2025-11-03T09:38:00+00:00,,,,,No,,
Departure,LS1805,EXS1805,Jet2,LS,active,2025-11-03,Bristol,BRS,EGGD,,,2025-11-03T06:45:00+00:00,2025-11-03T06:45:00+00:00,2025-11-03T06:46:00+00:00,1,Alicante El Altet,ALC,LEAL,,,7B,2025-11-03T10:20:00+00:00,2025-11-03T09:51:00+00:00,,,,,No,,
