flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr4129,ryanair,active,2024-02-17t06:00:00.000,2024-02-17t06:00:00.000,2024-02-17 06:11:00,2024-02-17,06:11:00,12,Shoulder hour flights
u22883,easyjet,active,2024-02-17t06:00:00.000,2024-02-17t06:00:00.000,2024-02-17 06:19:00,2024-02-17,06:19:00,19,Shoulder hour flights
u22875,easyjet,active,2024-02-17t06:00:00.000,2024-02-17t06:00:00.000,2024-02-17 06:00:00,2024-02-17,06:00:00,1,Shoulder hour flights
x36628,tuifly,active,2024-02-17t06:05:00.000,2024-02-17t06:20:00.000,2024-02-17 06:17:00,2024-02-17,06:17:00,12,Shoulder hour flights
u22713,easyjet,active,2024-02-17t06:05:00.000,2024-02-17t06:05:00.000,2024-02-17 06:05:00,2024-02-17,06:05:00,0,Shoulder hour flights
af5199,air france,active,2024-02-17t06:15:00.000,2024-02-17t06:22:00.000,2024-02-17 06:22:00,2024-02-17,06:22:00,8,Shoulder hour flights
az3737,alitalia,active,2024-02-17t06:15:00.000,2024-02-17t06:22:00.000,2024-02-17 06:22:00,2024-02-17,06:22:00,8,Shoulder hour flights
dl9422,delta air lines,active,2024-02-17t06:15:00.000,2024-02-17t06:22:00.000,2024-02-17 06:22:00,2024-02-17,06:22:00,8,Shoulder hour flights
ey7330,etihad airways,active,2024-02-17t06:15:00.000,2024-02-17t06:22:00.000,2024-02-17 06:22:00,2024-02-17,06:22:00,8,Shoulder hour flights
g35535,gol,active,2024-02-17t06:15:00.000,2024-02-17t06:22:00.000,2024-02-17 06:22:00,2024-02-17,06:22:00,8,Shoulder hour flights
kq1046,kenya airways,active,2024-02-17t06:15:00.000,2024-02-17t06:22:00.000,2024-02-17 06:22:00,2024-02-17,06:22:00,8,Shoulder hour flights
vs6854,virgin atlantic,active,2024-02-17t06:15:00.000,2024-02-17t06:22:00.000,2024-02-17 06:22:00,2024-02-17,06:22:00,8,Shoulder hour flights
kl1046,klm,active,2024-02-17t06:15:00.000,2024-02-17t06:22:00.000,2024-02-17 06:22:00,2024-02-17,06:22:00,8,Shoulder hour flights
u22835,easyjet,active,2024-02-17t06:20:00.000,2024-02-17t06:20:00.000,2024-02-17 06:25:00,2024-02-17,06:25:00,5,Shoulder hour flights
u22719,easyjet,active,2024-02-17t06:30:00.000,2024-02-17t06:30:00.000,2024-02-17 06:34:00,2024-02-17,06:34:00,5,Shoulder hour flights
u2213,easyjet,active,2024-02-17t06:35:00.000,2024-02-17t06:35:00.000,2024-02-17 06:36:00,2024-02-17,06:36:00,2,Shoulder hour flights
x36662,tuifly,active,2024-02-17t06:40:00.000,2024-02-17t06:40:00.000,2024-02-17 06:52:00,2024-02-17,06:52:00,12,Shoulder hour flights
u22871,easyjet,active,2024-02-17t06:40:00.000,2024-02-17t06:40:00.000,2024-02-17 06:48:00,2024-02-17,06:48:00,9,Shoulder hour flights
u22721,easyjet,active,2024-02-17t06:45:00.000,2024-02-17t06:45:00.000,2024-02-17 06:57:00,2024-02-17,06:57:00,12,Shoulder hour flights
x36650,tuifly,active,2024-02-17t06:55:00.000,2024-02-17t06:55:00.000,2024-02-17 07:03:00,2024-02-17,07:03:00,9,Regular departures
fr1591,ryanair,active,2024-02-17t07:00:00.000,2024-02-17t07:15:00.000,2024-02-17 07:16:00,2024-02-17,07:16:00,17,Regular departures
fr9870,ryanair,active,2024-02-17t07:00:00.000,2024-02-17t07:00:00.000,2024-02-17 07:00:00,2024-02-17,07:00:00,1,Regular departures
ls1805,jet2,active,2024-02-17t07:00:00.000,2024-02-17t07:00:00.000,2024-02-17 07:12:00,2024-02-17,07:12:00,12,Regular departures
u22733,easyjet,active,2024-02-17t07:00:00.000,2024-02-17t07:00:00.000,2024-02-17 07:14:00,2024-02-17,07:14:00,14,Regular departures
u22765,easyjet,active,2024-02-17t07:00:00.000,2024-02-17t07:00:00.000,2024-02-17 07:07:00,2024-02-17,07:07:00,7,Regular departures
u22921,easyjet,active,2024-02-17t07:00:00.000,2024-02-17t07:04:00.000,2024-02-17 07:09:00,2024-02-17,07:09:00,10,Regular departures
fr9503,ryanair,active,2024-02-17t07:10:00.000,2024-02-17t07:06:00.000,2024-02-17 07:19:00,2024-02-17,07:19:00,10,Regular departures
u22703,easyjet,active,2024-02-17t07:10:00.000,2024-02-17t07:22:00.000,2024-02-17 07:31:00,2024-02-17,07:31:00,22,Regular departures
u22957,easyjet,active,2024-02-17t07:20:00.000,2024-02-17t07:20:00.000,2024-02-17 07:21:00,2024-02-17,07:21:00,1,Regular departures
ls1893,jet2,active,2024-02-17t07:30:00.000,2024-02-17t07:30:00.000,2024-02-17 07:38:00,2024-02-17,07:38:00,8,Regular departures
u2231,easyjet,active,2024-02-17t07:50:00.000,2024-02-17t07:50:00.000,2024-02-17 07:52:00,2024-02-17,07:52:00,3,Regular departures
fr8224,ryanair,active,2024-02-17t07:55:00.000,2024-02-17t08:10:00.000,2024-02-17 08:16:00,2024-02-17,08:16:00,21,Regular departures
fr505,ryanair,active,2024-02-17t08:00:00.000,2024-02-17t08:00:00.000,2024-02-17 08:12:00,2024-02-17,08:12:00,13,Regular departures
ba8937,british airways,active,2024-02-17t08:05:00.000,2024-02-17t08:05:00.000,2024-02-17 08:06:00,2024-02-17,08:06:00,2,Regular departures
ei3281,aer lingus,active,2024-02-17t08:05:00.000,2024-02-17t08:05:00.000,2024-02-17 08:06:00,2024-02-17,08:06:00,2,Regular departures
ls3507,jet2,active,2024-02-17t08:30:00.000,2024-02-17t08:39:00.000,2024-02-17 08:41:00,2024-02-17,08:41:00,12,Regular departures
dl9423,delta air lines,active,2024-02-17t09:00:00.000,2024-02-17t09:00:00.000,2024-02-17 09:11:00,2024-02-17,09:11:00,11,Regular departures
ey5843,etihad airways,active,2024-02-17t09:00:00.000,2024-02-17t09:00:00.000,2024-02-17 09:11:00,2024-02-17,09:11:00,11,Regular departures
kq1050,kenya airways,active,2024-02-17t09:00:00.000,2024-02-17t09:00:00.000,2024-02-17 09:11:00,2024-02-17,09:11:00,11,Regular departures
vs7044,virgin atlantic,active,2024-02-17t09:00:00.000,2024-02-17t09:00:00.000,2024-02-17 09:11:00,2024-02-17,09:11:00,11,Regular departures
zq1050,german airways,active,2024-02-17t09:00:00.000,2024-02-17t09:00:00.000,2024-02-17 09:11:00,2024-02-17,09:11:00,11,Regular departures
ls1861,jet2,active,2024-02-17t09:25:00.000,2024-02-17t09:24:00.000,2024-02-17 09:46:00,2024-02-17,09:46:00,21,Regular departures
ls1827,jet2,active,2024-02-17t10:00:00.000,2024-02-17t10:03:00.000,2024-02-17 10:27:00,2024-02-17,10:27:00,28,Regular departures
u22773,easyjet,active,2024-02-17t10:25:00.000,2024-02-17t10:37:00.000,2024-02-17 10:48:00,2024-02-17,10:48:00,23,Regular departures
u22767,easyjet,active,2024-02-17t10:50:00.000,2024-02-17t10:48:00.000,2024-02-17 11:01:00,2024-02-17,11:01:00,11,Regular departures
u2215,easyjet,active,2024-02-17t10:55:00.000,2024-02-17t10:55:00.000,2024-02-17 11:04:00,2024-02-17,11:04:00,10,Regular departures
u22885,easyjet,active,2024-02-17t10:55:00.000,2024-02-17t10:55:00.000,2024-02-17 11:06:00,2024-02-17,11:06:00,12,Regular departures
u22783,easyjet,active,2024-02-17t11:05:00.000,2024-02-17t11:05:00.000,2024-02-17 11:12:00,2024-02-17,11:12:00,7,Regular departures
u22947,easyjet,active,2024-02-17t11:30:00.000,2024-02-17t11:30:00.000,2024-02-17 11:49:00,2024-02-17,11:49:00,20,Regular departures
u22911,easyjet,active,2024-02-17t11:35:00.000,2024-02-17t11:35:00.000,2024-02-17 11:44:00,2024-02-17,11:44:00,10,Regular departures
u22779,easyjet,active,2024-02-17t12:30:00.000,2024-02-17t12:28:00.000,2024-02-17 12:40:00,2024-02-17,12:40:00,10,Regular departures
fr9735,ryanair,active,2024-02-17t12:35:00.000,2024-02-17t12:35:00.000,2024-02-17 12:45:00,2024-02-17,12:45:00,11,Regular departures
x36664,tuifly,active,2024-02-17t12:35:00.000,2024-02-17t12:47:00.000,2024-02-17 13:00:00,2024-02-17,13:00:00,25,Regular departures
u22913,easyjet,active,2024-02-17t12:40:00.000,2024-02-17t12:40:00.000,2024-02-17 12:56:00,2024-02-17,12:56:00,16,Regular departures
u22887,easyjet,active,2024-02-17t12:55:00.000,2024-02-17t13:10:00.000,2024-02-17 13:29:00,2024-02-17,13:29:00,34,Regular departures
fr4121,ryanair,active,2024-02-17t13:10:00.000,2024-02-17t13:10:00.000,2024-02-17 13:20:00,2024-02-17,13:20:00,10,Regular departures
u22867,easyjet,active,2024-02-17t13:15:00.000,2024-02-17t13:15:00.000,2024-02-17 13:34:00,2024-02-17,13:34:00,19,Regular departures
ba8939,british airways,active,2024-02-17t13:20:00.000,2024-02-17t13:20:00.000,2024-02-17 13:25:00,2024-02-17,13:25:00,6,Regular departures
ei3283,aer lingus,active,2024-02-17t13:20:00.000,2024-02-17t13:20:00.000,2024-02-17 13:25:00,2024-02-17,13:25:00,6,Regular departures
u22735,easyjet,active,2024-02-17t13:30:00.000,2024-02-17t13:36:00.000,2024-02-17 13:40:00,2024-02-17,13:40:00,11,Regular departures
lx481,swiss,active,2024-02-17t13:40:00.000,2024-02-17t13:42:00.000,2024-02-17 13:45:00,2024-02-17,13:45:00,6,Regular departures
u22901,easyjet,active,2024-02-17t13:40:00.000,2024-02-17t13:52:00.000,2024-02-17 13:55:00,2024-02-17,13:55:00,16,Regular departures
ey7365,etihad airways,active,2024-02-17t13:45:00.000,2024-02-17t14:27:00.000,2024-02-17 14:23:00,2024-02-17,14:23:00,39,Regular departures
kq1052,kenya airways,active,2024-02-17t13:45:00.000,2024-02-17t14:27:00.000,2024-02-17 14:23:00,2024-02-17,14:23:00,39,Regular departures
vs7045,virgin atlantic,active,2024-02-17t13:45:00.000,2024-02-17t14:27:00.000,2024-02-17 14:23:00,2024-02-17,14:23:00,39,Regular departures
kl1052,klm,active,2024-02-17t13:45:00.000,2024-02-17t14:27:00.000,2024-02-17 14:23:00,2024-02-17,14:23:00,39,Regular departures
ls1891,jet2,active,2024-02-17t14:10:00.000,2024-02-17t14:10:00.000,2024-02-17 14:15:00,2024-02-17,14:15:00,5,Regular departures
u22731,easyjet,active,2024-02-17t14:35:00.000,2024-02-17t14:42:00.000,2024-02-17 14:46:00,2024-02-17,14:46:00,12,Regular departures
