flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
EI3287,EAI87M,EI-GPP,AT76,EGGD/BRS,EIDW/DUB,0,0,2024-11-12 19:44:33 UTC,Day flight,EAI
U22724,EZY12XP,G-EZUW,A320,LEAL/ALC,EGGD/BRS,1725,127,2024-11-12 19:44:56 UTC,Day flight,EZY
