flight,categories,orig_icao,orig_iata,dest_icao,dest_iata,timestamp,flight_time,lat,lon,time_category
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
FR154,N/A,LEMD,MAD,EGGD,BRS,2022-12-15T00:00:01Z,Invalid Timestamp,51.18159,-3.05576,Unknown
