flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
u22733,easyjet,active,2023-11-28t06:05:00.000,2023-11-28t06:05:00.000,2023-11-28 06:03:00,2023-11-28,06:03:00,0,Shoulder hour flights
af5199,air france,active,2023-11-28t06:15:00.000,2023-11-28t06:31:00.000,2023-11-28 06:32:00,2023-11-28,06:32:00,17,Shoulder hour flights
az3737,alitalia,active,2023-11-28t06:15:00.000,2023-11-28t06:31:00.000,2023-11-28 06:32:00,2023-11-28,06:32:00,17,Shoulder hour flights
dl9422,delta air lines,active,2023-11-28t06:15:00.000,2023-11-28t06:31:00.000,2023-11-28 06:32:00,2023-11-28,06:32:00,17,Shoulder hour flights
ey7330,etihad airways,active,2023-11-28t06:15:00.000,2023-11-28t06:31:00.000,2023-11-28 06:32:00,2023-11-28,06:32:00,17,Shoulder hour flights
g35535,gol,active,2023-11-28t06:15:00.000,2023-11-28t06:31:00.000,2023-11-28 06:32:00,2023-11-28,06:32:00,17,Shoulder hour flights
kq1046,kenya airways,active,2023-11-28t06:15:00.000,2023-11-28t06:31:00.000,2023-11-28 06:32:00,2023-11-28,06:32:00,17,Shoulder hour flights
vs6854,virgin atlantic,active,2023-11-28t06:15:00.000,2023-11-28t06:31:00.000,2023-11-28 06:32:00,2023-11-28,06:32:00,17,Shoulder hour flights
kl1046,klm,active,2023-11-28t06:15:00.000,2023-11-28t06:31:00.000,2023-11-28 06:32:00,2023-11-28,06:32:00,17,Shoulder hour flights
u22713,easyjet,active,2023-11-28t06:20:00.000,2023-11-28t06:20:00.000,2023-11-28 06:20:00,2023-11-28,06:20:00,0,Shoulder hour flights
u2213,easyjet,active,2023-11-28t06:55:00.000,2023-11-28t06:55:00.000,2023-11-28 06:58:00,2023-11-28,06:58:00,3,Shoulder hour flights
u2223,easyjet,active,2023-11-28t06:55:00.000,2023-11-28t06:55:00.000,2023-11-28 06:52:00,2023-11-28,06:52:00,0,Shoulder hour flights
fr505,ryanair,active,2023-11-28t07:00:00.000,2023-11-28t07:00:00.000,2023-11-28 07:02:00,2023-11-28,07:02:00,3,Regular departures
fr4753,ryanair,active,2023-11-28t07:00:00.000,2023-11-28t07:00:00.000,2023-11-28 07:10:00,2023-11-28,07:10:00,10,Regular departures
u2201,easyjet,active,2023-11-28t07:00:00.000,2023-11-28t07:00:00.000,2023-11-28 07:07:00,2023-11-28,07:07:00,8,Regular departures
fr6221,ryanair,active,2023-11-28t07:05:00.000,2023-11-28t07:05:00.000,2023-11-28 07:19:00,2023-11-28,07:19:00,14,Regular departures
u22703,easyjet,active,2023-11-28t07:15:00.000,2023-11-28t07:15:00.000,2023-11-28 07:27:00,2023-11-28,07:27:00,13,Regular departures
u22721,easyjet,active,2023-11-28t07:25:00.000,2023-11-28t07:25:00.000,2023-11-28 07:35:00,2023-11-28,07:35:00,11,Regular departures
u22783,easyjet,active,2023-11-28t07:40:00.000,2023-11-28t07:41:00.000,2023-11-28 08:01:00,2023-11-28,08:01:00,22,Regular departures
u22933,easyjet,active,2023-11-28t07:45:00.000,2023-11-28t07:45:00.000,2023-11-28 07:52:00,2023-11-28,07:52:00,7,Regular departures
u27848,easyjet,active,2023-11-28t07:50:00.000,2023-11-28t07:50:00.000,2023-11-28 07:49:00,2023-11-28,07:49:00,0,Regular departures
u22937,easyjet,active,2023-11-28t07:55:00.000,2023-11-28t07:55:00.000,2023-11-28 07:58:00,2023-11-28,07:58:00,4,Regular departures
ls1853,jet2,active,2023-11-28t08:00:00.000,2023-11-28t08:00:00.000,2023-11-28 08:04:00,2023-11-28,08:04:00,5,Regular departures
ba8937,british airways,active,2023-11-28t08:05:00.000,2023-11-28t08:15:00.000,2023-11-28 08:09:00,2023-11-28,08:09:00,4,Regular departures
ei3281,aer lingus,active,2023-11-28t08:05:00.000,2023-11-28t08:15:00.000,2023-11-28 08:09:00,2023-11-28,08:09:00,4,Regular departures
