flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
u22902,easyjet,landed,2023-11-26t00:10:00.000,2023-11-25t23:53:00.000,2023-11-25 23:54:00,2023-11-25,23:54:00,0,Night hour departures
u22914,easyjet,landed,2023-11-26t01:00:00.000,2023-11-26t00:48:00.000,2023-11-26 00:42:00,2023-11-26,00:42:00,0,Night hour departures
fr504,ryanair,landed,2023-11-26t07:35:00.000,2023-11-26t07:19:00.000,2023-11-26 07:18:00,2023-11-26,07:18:00,0,Regular departures
ba8936,british airways,landed,2023-11-26t08:00:00.000,2023-11-26t07:55:00.000,2023-11-26 07:55:00,2023-11-26,07:55:00,0,Regular departures
ei3280,aer lingus,landed,2023-11-26t08:00:00.000,2023-11-26t07:55:00.000,2023-11-26 07:55:00,2023-11-26,07:55:00,0,Regular departures
u2321,easyjet,landed,2023-11-26t09:45:00.000,2023-11-26t09:37:00.000,2023-11-26 09:39:00,2023-11-26,09:39:00,0,Regular departures
u2202,easyjet,landed,2023-11-26t10:00:00.000,2023-11-26t10:08:00.000,2023-11-26 10:11:00,2023-11-26,10:11:00,12,Regular departures
u24895,easyjet,landed,2023-11-26t11:20:00.000,2023-11-26t10:59:00.000,2023-11-26 11:01:00,2023-11-26,11:01:00,0,Regular departures
u22774,easyjet,landed,2023-11-26t11:30:00.000,2023-11-26t12:02:00.000,2023-11-26 12:03:00,2023-11-26,12:03:00,34,Regular departures
u299,easyjet,landed,2023-11-26t11:50:00.000,2023-11-26t11:37:00.000,2023-11-26 11:34:00,2023-11-26,11:34:00,0,Regular departures
fr4134,ryanair,landed,2023-11-26t12:15:00.000,2023-11-26t12:10:00.000,2023-11-26 12:11:00,2023-11-26,12:11:00,0,Regular departures
u22704,easyjet,landed,2023-11-26t12:25:00.000,2023-11-26t12:15:00.000,2023-11-26 12:16:00,2023-11-26,12:16:00,0,Regular departures
