flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
FR4753,RYR56SX,EI-HGN,B38M,EGGD/BRS,GCTS/TFS,17100,402,2024-11-12 10:59:58 UTC,Day flight,RYR
SI474,BCI474,G-ISLO,AT75,EGJJ/JER,EGGD/BRS,0,0,2024-11-12 11:00:00 UTC,Day flight,BCI
,NJU004D,G-NJAE,F2TH,EGGD/BRS,LIMC/MXP,0,0,2024-11-12 10:59:59 UTC,Day flight,NJU
U22913,EZY2913,G-UZLL,A20N,EGGD/BRS,HEGN/HRG,350,154,2024-11-12 10:59:59 UTC,Day flight,EZY
U2217,EZY137C,G-EZRX,A320,EGGD/BRS,EGPH/EDI,0,0,2024-11-12 10:59:42 UTC,Day flight,EZY
