flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22734,EZY56VQ,G-UZHT,A20N,GCRR/ACE,EGGD/BRS,24675,387,2024-11-05 15:29:59 UTC,Day flight,EZY
U22874,EZY78WL,G-UZMA,A21N,LPFR/FAO,EGGD/BRS,18800,378,2024-11-05 15:29:59 UTC,Day flight,EZY
U22876,EZY43CM,G-EZTZ,A320,LPPR/OPO,EGGD/BRS,1100,138,2024-11-05 15:29:59 UTC,Day flight,EZY
