flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr505,ryanair,active,2023-05-05t05:55:00.000,2023-05-05t06:05:00.000,2023-05-05 06:16:00,2023-05-05,06:16:00,21,Shoulder hour flights
ls1885,jet2,active,2023-05-05t05:55:00.000,2023-05-05t06:05:00.000,2023-05-05 06:11:00,2023-05-05,06:11:00,16,Shoulder hour flights
u22709,easyjet,active,2023-05-05t06:00:00.000,2023-05-05t06:00:00.000,2023-05-05 06:08:00,2023-05-05,06:08:00,9,Shoulder hour flights
u22715,easyjet,active,2023-05-05t06:00:00.000,2023-05-05t06:00:00.000,2023-05-05 06:18:00,2023-05-05,06:18:00,19,Shoulder hour flights
u22845,easyjet,active,2023-05-05t06:00:00.000,2023-05-05t06:00:00.000,2023-05-05 06:13:00,2023-05-05,06:13:00,14,Shoulder hour flights
u22731,easyjet,active,2023-05-05t06:05:00.000,2023-05-05t06:05:00.000,2023-05-05 06:25:00,2023-05-05,06:25:00,21,Shoulder hour flights
x36524,tuifly,active,2023-05-05t06:10:00.000,2023-05-05t06:50:00.000,2023-05-05 07:00:00,2023-05-05,07:00:00,50,Regular departures
u22805,easyjet,active,2023-05-05t06:10:00.000,2023-05-05t06:15:00.000,2023-05-05 06:28:00,2023-05-05,06:28:00,19,Shoulder hour flights
ls1871,jet2,active,2023-05-05t06:15:00.000,2023-05-05t06:15:00.000,2023-05-05 06:22:00,2023-05-05,06:22:00,7,Shoulder hour flights
af5199,air france,active,2023-05-05t06:20:00.000,2023-05-05t06:32:00.000,2023-05-05 06:31:00,2023-05-05,06:31:00,11,Shoulder hour flights
az3737,alitalia,active,2023-05-05t06:20:00.000,2023-05-05t06:32:00.000,2023-05-05 06:31:00,2023-05-05,06:31:00,11,Shoulder hour flights
dl9422,delta air lines,active,2023-05-05t06:20:00.000,2023-05-05t06:32:00.000,2023-05-05 06:31:00,2023-05-05,06:31:00,11,Shoulder hour flights
ey7330,etihad airways,active,2023-05-05t06:20:00.000,2023-05-05t06:32:00.000,2023-05-05 06:31:00,2023-05-05,06:31:00,11,Shoulder hour flights
g35535,gol,active,2023-05-05t06:20:00.000,2023-05-05t06:32:00.000,2023-05-05 06:31:00,2023-05-05,06:31:00,11,Shoulder hour flights
kq1046,kenya airways,active,2023-05-05t06:20:00.000,2023-05-05t06:32:00.000,2023-05-05 06:31:00,2023-05-05,06:31:00,11,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-05t06:20:00.000,2023-05-05t06:32:00.000,2023-05-05 06:31:00,2023-05-05,06:31:00,11,Shoulder hour flights
kl1046,klm,active,2023-05-05t06:20:00.000,2023-05-05t06:32:00.000,2023-05-05 06:31:00,2023-05-05,06:31:00,11,Shoulder hour flights
fr1941,ryanair,active,2023-05-05t06:40:00.000,2023-05-05t07:05:00.000,2023-05-05 07:15:00,2023-05-05,07:15:00,35,Regular departures
x36534,tuifly,active,2023-05-05t06:40:00.000,2023-05-05t06:40:00.000,2023-05-05 06:52:00,2023-05-05,06:52:00,13,Shoulder hour flights
u22941,easyjet,active,2023-05-05t06:45:00.000,2023-05-05t06:45:00.000,2023-05-05 06:50:00,2023-05-05,06:50:00,5,Shoulder hour flights
ls1859,jet2,active,2023-05-05t06:50:00.000,2023-05-05t06:50:00.000,2023-05-05 07:06:00,2023-05-05,07:06:00,16,Regular departures
