flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr505,ryanair,active,2023-09-28t05:55:00.000,2023-09-28t05:55:00.000,2023-09-28 06:00:00,2023-09-28,06:00:00,5,Shoulder hour flights
fr4121,ryanair,active,2023-09-28t05:55:00.000,2023-09-28t06:10:00.000,2023-09-28 06:12:00,2023-09-28,06:12:00,17,Shoulder hour flights
x36406,tuifly,active,2023-09-28t06:00:00.000,2023-09-28t06:00:00.000,2023-09-28 06:10:00,2023-09-28,06:10:00,10,Shoulder hour flights
x36482,tuifly,active,2023-09-28t06:00:00.000,2023-09-28t06:00:00.000,2023-09-28 06:14:00,2023-09-28,06:14:00,15,Shoulder hour flights
u22715,easyjet,active,2023-09-28t06:00:00.000,2023-09-28t06:00:00.000,2023-09-28 06:20:00,2023-09-28,06:20:00,21,Shoulder hour flights
u22709,easyjet,active,2023-09-28t06:00:00.000,2023-09-28t06:00:00.000,2023-09-28 06:04:00,2023-09-28,06:04:00,5,Shoulder hour flights
u22731,easyjet,active,2023-09-28t06:05:00.000,2023-09-28t06:05:00.000,2023-09-28 06:07:00,2023-09-28,06:07:00,3,Shoulder hour flights
u22843,easyjet,active,2023-09-28t06:10:00.000,2023-09-28t06:10:00.000,2023-09-28 06:25:00,2023-09-28,06:25:00,15,Shoulder hour flights
ls1877,jet2,active,2023-09-28t06:15:00.000,2023-09-28t06:15:00.000,2023-09-28 06:36:00,2023-09-28,06:36:00,21,Shoulder hour flights
u22702,easyjet,active,2023-09-28t06:15:00.000,2023-09-28t06:28:00.000,2023-09-28 06:29:00,2023-09-28,06:29:00,14,Shoulder hour flights
u22837,easyjet,active,2023-09-28t06:15:00.000,2023-09-28t06:15:00.000,2023-09-28 06:17:00,2023-09-28,06:17:00,2,Shoulder hour flights
af5199,air france,active,2023-09-28t06:20:00.000,2023-09-28t06:45:00.000,2023-09-28 06:52:00,2023-09-28,06:52:00,32,Shoulder hour flights
az3737,alitalia,active,2023-09-28t06:20:00.000,2023-09-28t06:45:00.000,2023-09-28 06:52:00,2023-09-28,06:52:00,32,Shoulder hour flights
dl9422,delta air lines,active,2023-09-28t06:20:00.000,2023-09-28t06:45:00.000,2023-09-28 06:52:00,2023-09-28,06:52:00,32,Shoulder hour flights
ey7330,etihad airways,active,2023-09-28t06:20:00.000,2023-09-28t06:45:00.000,2023-09-28 06:52:00,2023-09-28,06:52:00,32,Shoulder hour flights
g35535,gol,active,2023-09-28t06:20:00.000,2023-09-28t06:45:00.000,2023-09-28 06:52:00,2023-09-28,06:52:00,32,Shoulder hour flights
kq1046,kenya airways,active,2023-09-28t06:20:00.000,2023-09-28t06:45:00.000,2023-09-28 06:52:00,2023-09-28,06:52:00,32,Shoulder hour flights
vs6854,virgin atlantic,active,2023-09-28t06:20:00.000,2023-09-28t06:45:00.000,2023-09-28 06:52:00,2023-09-28,06:52:00,32,Shoulder hour flights
kl1046,klm,active,2023-09-28t06:20:00.000,2023-09-28t06:45:00.000,2023-09-28 06:52:00,2023-09-28,06:52:00,32,Shoulder hour flights
ls1821,jet2,active,2023-09-28t06:25:00.000,2023-09-28t06:40:00.000,2023-09-28 06:54:00,2023-09-28,06:54:00,29,Shoulder hour flights
ls1897,jet2,active,2023-09-28t06:25:00.000,2023-09-28t06:40:00.000,2023-09-28 06:49:00,2023-09-28,06:49:00,25,Shoulder hour flights
u2223,easyjet,active,2023-09-28t06:35:00.000,2023-09-28t06:35:00.000,2023-09-28 06:44:00,2023-09-28,06:44:00,10,Shoulder hour flights
ls1879,jet2,active,2023-09-28t06:45:00.000,2023-09-28t06:45:00.000,2023-09-28 07:06:00,2023-09-28,07:06:00,21,Regular departures
u22781,easyjet,active,2023-09-28t07:00:00.000,2023-09-28t07:05:00.000,2023-09-28 07:10:00,2023-09-28,07:10:00,10,Regular departures
ls1807,jet2,active,2023-09-28t07:05:00.000,2023-09-28t07:05:00.000,2023-09-28 07:19:00,2023-09-28,07:19:00,15,Regular departures
u2213,easyjet,active,2023-09-28t07:05:00.000,2023-09-28t07:18:00.000,2023-09-28 07:12:00,2023-09-28,07:12:00,8,Regular departures
u22921,easyjet,active,2023-09-28t07:05:00.000,2023-09-28t07:02:00.000,2023-09-28 07:14:00,2023-09-28,07:14:00,10,Regular departures
u2201,easyjet,active,2023-09-28t07:10:00.000,2023-09-28t07:23:00.000,2023-09-28 07:21:00,2023-09-28,07:21:00,12,Regular departures
u22773,easyjet,active,2023-09-28t07:15:00.000,2023-09-28t07:15:00.000,2023-09-28 07:25:00,2023-09-28,07:25:00,11,Regular departures
fr512,ryanair,active,2023-09-28t07:20:00.000,2023-09-28t07:20:00.000,2023-09-28 07:23:00,2023-09-28,07:23:00,4,Regular departures
u22877,easyjet,active,2023-09-28t07:20:00.000,2023-09-28t07:48:00.000,2023-09-28 08:02:00,2023-09-28,08:02:00,43,Regular departures
fr1591,ryanair,active,2023-09-28t07:30:00.000,2023-09-28t08:02:00.000,2023-09-28 07:55:00,2023-09-28,07:55:00,26,Regular departures
fr6026,ryanair,active,2023-09-28t07:30:00.000,2023-09-28t07:30:00.000,2023-09-28 07:36:00,2023-09-28,07:36:00,7,Regular departures
ls1871,jet2,active,2023-09-28t07:30:00.000,2023-09-28t07:30:00.000,2023-09-28 07:44:00,2023-09-28,07:44:00,14,Regular departures
x36418,tuifly,active,2023-09-28t07:30:00.000,2023-09-28t07:45:00.000,2023-09-28 07:51:00,2023-09-28,07:51:00,21,Regular departures
u22933,easyjet,active,2023-09-28t07:35:00.000,2023-09-28t07:48:00.000,2023-09-28 07:48:00,2023-09-28,07:48:00,13,Regular departures
x36436,tuifly,active,2023-09-28t07:45:00.000,2023-09-28t07:45:00.000,2023-09-28 07:57:00,2023-09-28,07:57:00,13,Regular departures
fr2292,ryanair,active,2023-09-28t08:00:00.000,2023-09-28t08:00:00.000,2023-09-28 08:10:00,2023-09-28,08:10:00,11,Regular departures
fr7949,ryanair,active,2023-09-28t08:05:00.000,2023-09-28t08:05:00.000,2023-09-28 08:17:00,2023-09-28,08:17:00,12,Regular departures
ba8937,british airways,active,2023-09-28t08:25:00.000,2023-09-28t08:35:00.000,2023-09-28 08:49:00,2023-09-28,08:49:00,24,Regular departures
ei3281,aer lingus,active,2023-09-28t08:25:00.000,2023-09-28t08:35:00.000,2023-09-28 08:49:00,2023-09-28,08:49:00,24,Regular departures
fr3385,ryanair,active,2023-09-28t08:30:00.000,2023-09-28t08:45:00.000,2023-09-28 08:38:00,2023-09-28,08:38:00,9,Regular departures
fr4147,ryanair,active,2023-09-28t09:10:00.000,2023-09-28t09:10:00.000,2023-09-28 09:25:00,2023-09-28,09:25:00,15,Regular departures
fr8202,ryanair,active,2023-09-28t09:15:00.000,2023-09-28t09:15:00.000,2023-09-28 09:23:00,2023-09-28,09:23:00,8,Regular departures
dl9423,delta air lines,active,2023-09-28t09:15:00.000,2023-09-28t09:45:00.000,2023-09-28 09:48:00,2023-09-28,09:48:00,33,Regular departures
ey5843,etihad airways,active,2023-09-28t09:15:00.000,2023-09-28t09:45:00.000,2023-09-28 09:48:00,2023-09-28,09:48:00,33,Regular departures
kq1050,kenya airways,active,2023-09-28t09:15:00.000,2023-09-28t09:45:00.000,2023-09-28 09:48:00,2023-09-28,09:48:00,33,Regular departures
vs7044,virgin atlantic,active,2023-09-28t09:15:00.000,2023-09-28t09:45:00.000,2023-09-28 09:48:00,2023-09-28,09:48:00,33,Regular departures
kl1050,klm,active,2023-09-28t09:15:00.000,2023-09-28t09:45:00.000,2023-09-28 09:48:00,2023-09-28,09:48:00,33,Regular departures
x3658,tuifly,active,2023-09-28t09:20:00.000,2023-09-28t09:35:00.000,2023-09-28 09:34:00,2023-09-28,09:34:00,15,Regular departures
ls1801,jet2,active,2023-09-28t09:30:00.000,2023-09-28t09:30:00.000,2023-09-28 09:37:00,2023-09-28,09:37:00,8,Regular departures
tp7609,tap air portugal,active,2023-09-28t09:40:00.000,2023-09-28t09:49:00.000,2023-09-28 10:04:00,2023-09-28,10:04:00,24,Regular departures
lh971,lufthansa,active,2023-09-28t09:40:00.000,2023-09-28t09:49:00.000,2023-09-28 10:04:00,2023-09-28,10:04:00,24,Regular departures
u27192,easyjet,active,2023-09-28t09:40:00.000,2023-09-28t09:40:00.000,2023-09-28 09:57:00,2023-09-28,09:57:00,18,Regular departures
fr8212,ryanair,active,2023-09-28t10:00:00.000,2023-09-28t10:00:00.000,2023-09-28 10:09:00,2023-09-28,10:09:00,10,Regular departures
u2203,easyjet,active,2023-09-28t10:10:00.000,2023-09-28t10:10:00.000,2023-09-28 10:17:00,2023-09-28,10:17:00,7,Regular departures
u22711,easyjet,active,2023-09-28t10:35:00.000,2023-09-28t10:48:00.000,2023-09-28 11:02:00,2023-09-28,11:02:00,27,Regular departures
u22769,easyjet,active,2023-09-28t10:35:00.000,2023-09-28t10:35:00.000,2023-09-28 10:45:00,2023-09-28,10:45:00,10,Regular departures
u22765,easyjet,active,2023-09-28t10:45:00.000,2023-09-28t10:45:00.000,2023-09-28 10:52:00,2023-09-28,10:52:00,7,Regular departures
u2215,easyjet,active,2023-09-28t11:00:00.000,2023-09-28t11:00:00.000,2023-09-28 11:04:00,2023-09-28,11:04:00,4,Regular departures
,bae systems marine,active,2023-09-28t08:50:00.000,2023-09-28t09:05:00.000,2023-09-28 08:54:00,2023-09-28,08:54:00,5,Regular departures
,bae systems marine,active,2023-09-28t17:35:00.000,2023-09-28t17:50:00.000,2023-09-28 17:42:00,2023-09-28,17:42:00,7,Regular departures
,capital air ambulance,active,2023-09-28t09:00:00.000,2023-09-28t09:15:00.000,2023-09-28 09:03:00,2023-09-28,09:03:00,3,Regular departures
si475,blue islands,active,2023-09-28t10:40:00.000,2023-09-28t10:55:00.000,2023-09-28 10:58:00,2023-09-28,10:58:00,19,Regular departures
u22723,easyjet,active,2023-09-28t12:10:00.000,2023-09-28t12:10:00.000,2023-09-28 12:33:00,2023-09-28,12:33:00,23,Regular departures
fr507,ryanair,active,2023-09-28t12:25:00.000,2023-09-28t12:25:00.000,2023-09-28 12:46:00,2023-09-28,12:46:00,21,Regular departures
fr4440,ryanair,active,2023-09-28t12:30:00.000,2023-09-28t12:30:00.000,2023-09-28 12:44:00,2023-09-28,12:44:00,14,Regular departures
u22801,easyjet,active,2023-09-28t12:45:00.000,2023-09-28t12:45:00.000,2023-09-28 13:06:00,2023-09-28,13:06:00,21,Regular departures
fr4757,ryanair,active,2023-09-28t12:50:00.000,2023-09-28t12:50:00.000,2023-09-28 13:02:00,2023-09-28,13:02:00,13,Regular departures
u22775,easyjet,active,2023-09-28t13:00:00.000,2023-09-28t13:03:00.000,2023-09-28 13:27:00,2023-09-28,13:27:00,28,Regular departures
ls1809,jet2,active,2023-09-28t13:05:00.000,2023-09-28t13:05:00.000,2023-09-28 13:35:00,2023-09-28,13:35:00,30,Regular departures
u22893,easyjet,active,2023-09-28t13:05:00.000,2023-09-28t13:08:00.000,2023-09-28 13:21:00,2023-09-28,13:21:00,17,Regular departures
u22885,easyjet,active,2023-09-28t13:15:00.000,2023-09-28t13:15:00.000,2023-09-28 13:49:00,2023-09-28,13:49:00,34,Regular departures
u22733,easyjet,active,2023-09-28t13:30:00.000,2023-09-28t13:30:00.000,2023-09-28 14:03:00,2023-09-28,14:03:00,34,Regular departures
ey7365,etihad airways,active,2023-09-28t13:45:00.000,2023-09-28t13:45:00.000,2023-09-28 14:00:00,2023-09-28,14:00:00,15,Regular departures
kq1052,kenya airways,active,2023-09-28t13:45:00.000,2023-09-28t13:45:00.000,2023-09-28 14:00:00,2023-09-28,14:00:00,15,Regular departures
vs7045,virgin atlantic,active,2023-09-28t13:45:00.000,2023-09-28t13:45:00.000,2023-09-28 14:00:00,2023-09-28,14:00:00,15,Regular departures
kl1052,klm,active,2023-09-28t13:45:00.000,2023-09-28t13:45:00.000,2023-09-28 14:00:00,2023-09-28,14:00:00,15,Regular departures
ls1891,jet2,active,2023-09-28t13:45:00.000,2023-09-28t14:00:00.000,2023-09-28 14:08:00,2023-09-28,14:08:00,24,Regular departures
u22867,easyjet,active,2023-09-28t13:45:00.000,2023-09-28t13:45:00.000,2023-09-28 14:10:00,2023-09-28,14:10:00,26,Regular departures
u22851,easyjet,active,2023-09-28t14:05:00.000,2023-09-28t14:05:00.000,2023-09-28 14:29:00,2023-09-28,14:29:00,24,Regular departures
ls1853,jet2,active,2023-09-28t14:10:00.000,2023-09-28t14:15:00.000,2023-09-28 14:24:00,2023-09-28,14:24:00,15,Regular departures
