flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22875,EZY53PM,G-EZTZ,A320,EGGD/BRS,LPPR/OPO,25500,399,2024-11-05 10:59:58 UTC,Day flight,EZY
LS1831,EXS3NX,G-DRTK,B738,EGGD/BRS,LGIR/HER,9650,254,2024-11-05 11:00:00 UTC,Day flight,EXS
