flight,categories,orig_icao,orig_iata,dest_icao,dest_iata,timestamp,flight_time,lat,lon,time_category
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
FR4171,N/A,EGGD,BRS,EIDW,DUB,2023-01-20T23:59:57Z,Invalid Timestamp,51.92766,-3.82912,Unknown
