flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
fr1361,ryanair,active,2024-04-08t05:55:00.000,2024-04-08t05:55:00.000,2024-04-08 05:59:00,2024-04-08,05:59:00,5,Night hour departures
fr4753,ryanair,active,2024-04-08t05:55:00.000,2024-04-08t05:55:00.000,2024-04-08 06:02:00,2024-04-08,06:02:00,7,Shoulder hour flights
u22715,easyjet,active,2024-04-08t06:00:00.000,2024-04-08t06:00:00.000,2024-04-08 06:06:00,2024-04-08,06:06:00,6,Shoulder hour flights
u22709,easyjet,active,2024-04-08t06:00:00.000,2024-04-08t06:00:00.000,2024-04-08 06:08:00,2024-04-08,06:08:00,8,Shoulder hour flights
u22845,easyjet,active,2024-04-08t06:00:00.000,2024-04-08t06:00:00.000,2024-04-08 06:04:00,2024-04-08,06:04:00,4,Shoulder hour flights
u22941,easyjet,active,2024-04-08t06:00:00.000,2024-04-08t06:00:00.000,2024-04-08 06:10:00,2024-04-08,06:10:00,10,Shoulder hour flights
u22843,easyjet,active,2024-04-08t06:15:00.000,2024-04-08t06:15:00.000,2024-04-08 06:28:00,2024-04-08,06:28:00,14,Shoulder hour flights
u22899,easyjet,active,2024-04-08t06:15:00.000,2024-04-08t06:15:00.000,2024-04-08 06:26:00,2024-04-08,06:26:00,11,Shoulder hour flights
az3738,alitalia,active,2024-04-08t06:20:00.000,2024-04-08t06:47:00.000,2024-04-08 06:47:00,2024-04-08,06:47:00,27,Shoulder hour flights
dl9461,delta air lines,active,2024-04-08t06:20:00.000,2024-04-08t06:47:00.000,2024-04-08 06:47:00,2024-04-08,06:47:00,27,Shoulder hour flights
kq1050,kenya airways,active,2024-04-08t06:20:00.000,2024-04-08t06:47:00.000,2024-04-08 06:47:00,2024-04-08,06:47:00,27,Shoulder hour flights
vs7121,virgin atlantic,active,2024-04-08t06:20:00.000,2024-04-08t06:47:00.000,2024-04-08 06:47:00,2024-04-08,06:47:00,27,Shoulder hour flights
kl1074,klm,active,2024-04-08t06:20:00.000,2024-04-08t06:47:00.000,2024-04-08 06:47:00,2024-04-08,06:47:00,27,Shoulder hour flights
u22801,easyjet,active,2024-04-08t06:25:00.000,2024-04-08t06:25:00.000,2024-04-08 06:43:00,2024-04-08,06:43:00,18,Shoulder hour flights
ls1805,jet2,active,2024-04-08t06:40:00.000,2024-04-08t06:40:00.000,2024-04-08 06:45:00,2024-04-08,06:45:00,5,Shoulder hour flights
ls1871,jet2,active,2024-04-08t06:40:00.000,2024-04-08t06:40:00.000,2024-04-08 06:51:00,2024-04-08,06:51:00,12,Shoulder hour flights
fr4121,ryanair,active,2024-04-08t06:55:00.000,2024-04-08t06:55:00.000,2024-04-08 06:58:00,2024-04-08,06:58:00,3,Shoulder hour flights
u2237,easyjet,active,2024-04-08t07:00:00.000,2024-04-08t07:00:00.000,2024-04-08 06:56:00,2024-04-08,06:56:00,0,Shoulder hour flights
u2223,easyjet,active,2024-04-08t07:00:00.000,2024-04-08t07:00:00.000,2024-04-08 07:07:00,2024-04-08,07:07:00,7,Regular departures
u2201,easyjet,active,2024-04-08t07:05:00.000,2024-04-08t07:05:00.000,2024-04-08 07:00:00,2024-04-08,07:00:00,0,Regular departures
u2213,easyjet,active,2024-04-08t07:05:00.000,2024-04-08t07:05:00.000,2024-04-08 07:05:00,2024-04-08,07:05:00,0,Regular departures
u22901,easyjet,active,2024-04-08t07:05:00.000,2024-04-08t07:05:00.000,2024-04-08 07:13:00,2024-04-08,07:13:00,8,Regular departures
u22783,easyjet,active,2024-04-08t07:10:00.000,2024-04-08t07:10:00.000,2024-04-08 07:20:00,2024-04-08,07:20:00,11,Regular departures
u22877,easyjet,active,2024-04-08t07:10:00.000,2024-04-08t07:10:00.000,2024-04-08 07:22:00,2024-04-08,07:22:00,13,Regular departures
fr505,ryanair,active,2024-04-08t07:15:00.000,2024-04-08t07:15:00.000,2024-04-08 07:18:00,2024-04-08,07:18:00,4,Regular departures
u22773,easyjet,active,2024-04-08t07:15:00.000,2024-04-08t07:15:00.000,2024-04-08 07:24:00,2024-04-08,07:24:00,10,Regular departures
ls1825,jet2,active,2024-04-08t07:20:00.000,2024-04-08t06:45:00.000,2024-04-08 07:26:00,2024-04-08,07:26:00,7,Regular departures
fr3560,ryanair,active,2024-04-08t07:25:00.000,2024-04-08t07:25:00.000,2024-04-08 07:29:00,2024-04-08,07:29:00,4,Regular departures
u2245,easyjet,active,2024-04-08t07:45:00.000,2024-04-08t07:45:00.000,2024-04-08 07:45:00,2024-04-08,07:45:00,0,Regular departures
fr4440,ryanair,active,2024-04-08t07:55:00.000,2024-04-08t07:55:00.000,2024-04-08 08:07:00,2024-04-08,08:07:00,12,Regular departures
fr3161,ryanair,active,2024-04-08t08:00:00.000,2024-04-08t08:00:00.000,2024-04-08 08:09:00,2024-04-08,08:09:00,10,Regular departures
fr8264,ryanair,active,2024-04-08t08:15:00.000,2024-04-08t08:15:00.000,2024-04-08 08:21:00,2024-04-08,08:21:00,7,Regular departures
ba8937,british airways,active,2024-04-08t08:25:00.000,2024-04-08t08:25:00.000,2024-04-08 08:37:00,2024-04-08,08:37:00,13,Regular departures
qr8247,qatar airways,active,2024-04-08t08:25:00.000,2024-04-08t08:25:00.000,2024-04-08 08:37:00,2024-04-08,08:37:00,13,Regular departures
ei3281,aer lingus,active,2024-04-08t08:25:00.000,2024-04-08t08:25:00.000,2024-04-08 08:37:00,2024-04-08,08:37:00,13,Regular departures
