flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
,GONET,G-ONET,P28A,EGGD/BRS,None/None,2100,83,2024-11-12 15:14:56 UTC,Day flight,
U29938,EZY9938,G-EZGY,A320,EPKK/KRK,EGGD/BRS,2875,244,2024-11-12 15:14:57 UTC,Day flight,EZY
ALE85,ALE85,9H-EHC,PC12,LFML/MRS,EGGD/BRS,17350,324,2024-11-12 15:14:58 UTC,Day flight,ALE
EI3284,EAI84U,EI-GPP,AT76,EIDW/DUB,EGGD/BRS,5275,238,2024-11-12 15:14:58 UTC,Day flight,EAI
