flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22710,EZY24QH,G-UZHF,A20N,LEPA/PMI,EGGD/BRS,13050,304,2024-11-05 12:30:00 UTC,Day flight,EZY
U22935,EZY61QT,G-EZRX,A320,EGGD/BRS,LKPR/PRG,0,27,2024-11-05 12:29:47 UTC,Day flight,EZY
