flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U22967,EZY2967,easyJet,U2,active,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T06:25:00+00:00,2025-11-21T06:25:00+00:00,2025-11-21T06:27:00+00:00,2,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,2025-11-21T10:35:00+00:00,2025-11-21T10:10:00+00:00,,,G-UZMI,A21N,No,,
Departure,X3226,TUI226,TUIfly,X3,active,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T10:40:00+00:00,2025-11-21T10:40:00+00:00,2025-11-21T10:56:00+00:00,16,Sharm el-Sheikh International Airport,SSH,HESH,2,,,2025-11-21T18:00:00+00:00,2025-11-21T18:13:00+00:00,,13,,,No,,
Departure,FR623,RYR623,Ryanair,FR,landed,2025-11-21,Bristol,BRS,EGGD,,16,2025-11-21T05:55:00+00:00,2025-11-21T05:55:00+00:00,2025-11-21T06:02:00+00:00,8,Liszt Ferenc International,BUD,LHBP,2B,,,2025-11-21T09:30:00+00:00,2025-11-21T09:23:00+00:00,2025-11-21T09:20:00+00:00,,9H-VUQ,B38M,No,,
Departure,FR5187,RYR5187,Ryanair,FR,landed,2025-11-21,Bristol,BRS,EGGD,,24,2025-11-21T06:00:00+00:00,2025-11-21T06:00:00+00:00,2025-11-21T06:07:00+00:00,8,Alicante El Altet,ALC,LEAL,A,,8B,2025-11-21T09:40:00+00:00,2025-11-21T09:04:00+00:00,2025-11-21T09:04:00+00:00,,EI-IKD,B38M,No,,
Departure,FR8123,RYR8123,Ryanair,FR,landed,2025-11-21,Bristol,BRS,EGGD,,15,2025-11-21T06:00:00+00:00,2025-11-21T06:00:00+00:00,2025-11-21T06:00:00+00:00,1,Pablo Ruiz Picasso,AGP,LEMG,1,,25,2025-11-21T09:50:00+00:00,2025-11-21T09:36:00+00:00,2025-11-21T09:39:00+00:00,,EI-EVN,B738,No,,
Departure,DL9469,DAL9469,Delta Air Lines,DL,landed,2025-11-21,Bristol,BRS,EGGD,,10,2025-11-21T06:00:00+00:00,2025-11-21T06:00:00+00:00,2025-11-21T06:09:00+00:00,10,Schiphol,AMS,EHAM,3,A08,10,2025-11-21T08:20:00+00:00,2025-11-21T08:12:00+00:00,2025-11-21T08:14:00+00:00,,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,landed,2025-11-21,Bristol,BRS,EGGD,,10,2025-11-21T06:00:00+00:00,2025-11-21T06:00:00+00:00,2025-11-21T06:09:00+00:00,10,Schiphol,AMS,EHAM,3,A08,10,2025-11-21T08:20:00+00:00,2025-11-21T08:12:00+00:00,2025-11-21T08:14:00+00:00,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,landed,2025-11-21,Bristol,BRS,EGGD,,10,2025-11-21T06:00:00+00:00,2025-11-21T06:00:00+00:00,2025-11-21T06:09:00+00:00,10,Schiphol,AMS,EHAM,3,A08,10,2025-11-21T08:20:00+00:00,2025-11-21T08:12:00+00:00,2025-11-21T08:14:00+00:00,,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,landed,2025-11-21,Bristol,BRS,EGGD,,10,2025-11-21T06:00:00+00:00,2025-11-21T06:00:00+00:00,2025-11-21T06:09:00+00:00,10,Schiphol,AMS,EHAM,3,A08,10,2025-11-21T08:20:00+00:00,2025-11-21T08:12:00+00:00,2025-11-21T08:14:00+00:00,,,,Yes,klm,kl1074
Departure,KL1074,KLM1074,KLM,KL,landed,2025-11-21,Bristol,BRS,EGGD,,10,2025-11-21T06:00:00+00:00,2025-11-21T06:00:00+00:00,2025-11-21T06:09:00+00:00,10,Schiphol,AMS,EHAM,3,A08,10,2025-11-21T08:20:00+00:00,2025-11-21T08:12:00+00:00,2025-11-21T08:14:00+00:00,,PH-EXT,E75L,No,,
Departure,U22713,EZY2713,easyJet,U2,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T06:00:00+00:00,2025-11-21T06:00:00+00:00,2025-11-21T06:05:00+00:00,5,Pablo Ruiz Picasso,AGP,LEMG,1,,23,2025-11-21T09:40:00+00:00,2025-11-21T09:09:00+00:00,2025-11-21T09:10:00+00:00,,G-EZRY,A320,No,,
Departure,FR4757,RYR4757,Ryanair,FR,landed,2025-11-21,Bristol,BRS,EGGD,,17,2025-11-21T06:10:00+00:00,2025-11-21T06:10:00+00:00,2025-11-21T06:12:00+00:00,2,Gran Canaria,LPA,GCLP,1,,,2025-11-21T10:20:00+00:00,2025-11-21T09:50:00+00:00,2025-11-21T09:50:00+00:00,,EI-EKR,B738,No,,
Departure,U22707,EZY2707,easyJet,U2,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T06:15:00+00:00,2025-11-21T06:15:00+00:00,2025-11-21T06:14:00+00:00,,Barajas,MAD,LEMD,1,,,2025-11-21T09:35:00+00:00,2025-11-21T08:48:00+00:00,2025-11-21T08:50:00+00:00,,G-UZLD,A20N,No,,
Departure,U22937,EZY2937,easyJet,U2,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T06:20:00+00:00,2025-11-21T06:20:00+00:00,2025-11-21T06:21:00+00:00,1,John Paul II Balice International,KRK,EPKK,M,,,2025-11-21T10:00:00+00:00,2025-11-21T09:38:00+00:00,2025-11-21T09:37:00+00:00,,G-UZMK,A21N,No,,
Departure,U22721,EZY2721,easyJet,U2,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T06:45:00+00:00,2025-11-21T06:45:00+00:00,2025-11-21T06:48:00+00:00,4,Alicante El Altet,ALC,LEAL,A,,11B,2025-11-21T10:15:00+00:00,2025-11-21T09:39:00+00:00,2025-11-21T09:38:00+00:00,,G-UZHX,A20N,No,,
Departure,LS1805,EXS1805,Jet2,LS,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T06:55:00+00:00,2025-11-21T06:55:00+00:00,2025-11-21T07:22:00+00:00,27,Alicante El Altet,ALC,LEAL,A,,5B,2025-11-21T10:35:00+00:00,2025-11-21T10:14:00+00:00,2025-11-21T10:16:00+00:00,,G-JZBA,B738,No,,
Departure,U2213,EZY213,easyJet,U2,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T07:00:00+00:00,2025-11-21T07:00:00+00:00,2025-11-21T06:57:00+00:00,,Edinburgh,EDI,EGPH,N,,9,2025-11-21T08:20:00+00:00,2025-11-21T07:55:00+00:00,2025-11-21T07:57:00+00:00,,G-EZTV,A320,No,,
Departure,U2221,EZY221,easyJet,U2,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T07:00:00+00:00,2025-11-21T07:00:00+00:00,2025-11-21T07:04:00+00:00,4,Aldergrove International Airport,BFS,EGAA,N,,,2025-11-21T08:15:00+00:00,2025-11-21T07:59:00+00:00,2025-11-21T07:58:00+00:00,,G-EZUI,A320,No,,
Departure,U2237,EZY237,easyJet,U2,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T07:00:00+00:00,2025-11-21T07:00:00+00:00,2025-11-21T07:16:00+00:00,16,Newcastle Airport,NCL,EGNT,2B,,,2025-11-21T08:10:00+00:00,2025-11-21T08:04:00+00:00,2025-11-21T08:07:00+00:00,,G-UZHR,A20N,No,,
Departure,U22749,EZY2749,easyJet,U2,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T07:00:00+00:00,2025-11-21T07:00:00+00:00,2025-11-21T07:08:00+00:00,8,Bilbao,BIO,LEBB,1,,5,2025-11-21T09:45:00+00:00,2025-11-21T09:27:00+00:00,2025-11-21T09:22:00+00:00,,G-EZUA,A320,No,,
Departure,U22771,EZY2771,easyJet,U2,landed,2025-11-21,Bristol,BRS,EGGD,,,2025-11-21T07:00:00+00:00,2025-11-21T07:00:00+00:00,2025-11-21T07:32:00+00:00,33,Charles De Gaulle,CDG,LFPG,2B,,,2025-11-21T09:25:00+00:00,2025-11-21T09:31:00+00:00,2025-11-21T09:35:00+00:00,10,G-EZTC,A320,No,,
