flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22733,EZY29AN,G-UZHA,A20N,EGGD/BRS,GCRR/ACE,25575,470,2024-11-12 07:14:58 UTC,Day flight,EZY
U22771,EZY48KG,G-EZRX,A320,EGGD/BRS,LFPG/CDG,0,7,2024-11-12 07:14:58 UTC,Day flight,EZY
U22709,EZY76WA,G-UZHD,A20N,EGGD/BRS,LEPA/PMI,8450,250,2024-11-12 07:14:58 UTC,Day flight,EZY
U2213,EZY972M,G-EZTX,A320,EGGD/BRS,EGPH/EDI,19400,382,2024-11-12 07:15:00 UTC,Day flight,EZY
