flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,LS1849,EXS1849,Jet2,LS,active,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T13:40:00+00:00,2025-10-12T13:40:00+00:00,2025-10-12T14:01:00+00:00,22,Dalaman,DLM,LTBS,I,,,2025-10-12T19:45:00+00:00,2025-10-12T20:00:00+00:00,,15,,,No,,
Departure,AZ3738,AZA3738,Alitalia,AZ,landed,2025-10-12,Bristol,BRS,EGGD,,10,2025-10-12T06:15:00+00:00,2025-10-12T06:15:00+00:00,2025-10-12T06:34:00+00:00,19,Schiphol,AMS,EHAM,1,A08,12,2025-10-12T08:35:00+00:00,2025-10-12T08:24:00+00:00,2025-10-12T08:29:00+00:00,,,,Yes,klm,kl1074
Departure,DL9469,DAL9469,Delta Air Lines,DL,landed,2025-10-12,Bristol,BRS,EGGD,,10,2025-10-12T06:15:00+00:00,2025-10-12T06:15:00+00:00,2025-10-12T06:34:00+00:00,19,Schiphol,AMS,EHAM,1,A08,12,2025-10-12T08:35:00+00:00,2025-10-12T08:24:00+00:00,2025-10-12T08:29:00+00:00,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,landed,2025-10-12,Bristol,BRS,EGGD,,10,2025-10-12T06:15:00+00:00,2025-10-12T06:15:00+00:00,2025-10-12T06:34:00+00:00,19,Schiphol,AMS,EHAM,1,A08,12,2025-10-12T08:35:00+00:00,2025-10-12T08:24:00+00:00,2025-10-12T08:29:00+00:00,,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,landed,2025-10-12,Bristol,BRS,EGGD,,10,2025-10-12T06:15:00+00:00,2025-10-12T06:15:00+00:00,2025-10-12T06:34:00+00:00,19,Schiphol,AMS,EHAM,1,A08,12,2025-10-12T08:35:00+00:00,2025-10-12T08:24:00+00:00,2025-10-12T08:29:00+00:00,,,,Yes,klm,kl1074
Departure,KL1074,KLM1074,KLM,KL,landed,2025-10-12,Bristol,BRS,EGGD,,10,2025-10-12T06:15:00+00:00,2025-10-12T06:15:00+00:00,2025-10-12T06:34:00+00:00,19,Schiphol,AMS,EHAM,1,A08,12,2025-10-12T08:35:00+00:00,2025-10-12T08:24:00+00:00,2025-10-12T08:29:00+00:00,,,,No,,
Departure,U22891,EZY2891,easyJet,U2,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T06:10:00+00:00,2025-10-12T06:10:00+00:00,2025-10-12T06:27:00+00:00,17,Split,SPU,LDSP,,,,2025-10-12T09:45:00+00:00,2025-10-12T09:48:00+00:00,2025-10-12T09:44:00+00:00,,,,No,,
Departure,X36710,TUI6710,TUIfly,X3,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T06:00:00+00:00,2025-10-12T06:00:00+00:00,2025-10-12T06:20:00+00:00,20,Pablo Ruiz Picasso,AGP,LEMG,,,24,2025-10-12T09:35:00+00:00,2025-10-12T09:43:00+00:00,2025-10-12T09:42:00+00:00,7,,,No,,
Departure,U22715,EZY2715,easyJet,U2,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T06:10:00+00:00,2025-10-12T06:10:00+00:00,2025-10-12T06:18:00+00:00,8,Pablo Ruiz Picasso,AGP,LEMG,,,25,2025-10-12T09:55:00+00:00,2025-10-12T09:31:00+00:00,2025-10-12T09:34:00+00:00,,,,No,,
Departure,FR505,RYR505,Ryanair,FR,landed,2025-10-12,Bristol,BRS,EGGD,,13,2025-10-12T07:40:00+00:00,2025-10-12T07:40:00+00:00,2025-10-12T07:45:00+00:00,6,Dublin International,DUB,EIDW,1,,,2025-10-12T08:45:00+00:00,2025-10-12T08:26:00+00:00,2025-10-12T08:27:00+00:00,,,,No,,
Departure,FR8681,RYR8681,Ryanair,FR,landed,2025-10-12,Bristol,BRS,EGGD,,15,2025-10-12T05:55:00+00:00,2025-10-12T05:55:00+00:00,2025-10-12T05:59:00+00:00,5,Kaunas,KUN,EYKA,,,,2025-10-12T10:40:00+00:00,2025-10-12T10:30:00+00:00,2025-10-12T10:30:00+00:00,,,,No,,
Departure,FR5516,RYR5516,Ryanair,FR,landed,2025-10-12,Bristol,BRS,EGGD,,16,2025-10-12T05:55:00+00:00,2025-10-12T05:55:00+00:00,2025-10-12T06:31:00+00:00,37,John Paul II Balice International,KRK,EPKK,1,,,2025-10-12T09:25:00+00:00,2025-10-12T09:50:00+00:00,2025-10-12T09:46:00+00:00,21,,,No,,
Departure,U22883,EZY85AD,easyJet,U2,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T07:35:00+00:00,2025-10-12T07:35:00+00:00,2025-10-12T07:38:00+00:00,3,Geneve-cointrin,GVA,LSGG,1,,2,2025-10-12T10:15:00+00:00,2025-10-12T10:04:00+00:00,2025-10-12T09:59:00+00:00,,G-EZUC,A320,No,,
Departure,LS1823,EXS1823,Jet2,LS,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T06:45:00+00:00,2025-10-12T06:45:00+00:00,2025-10-12T07:00:00+00:00,15,Keflavik International,KEF,BIKF,E,D,5,2025-10-12T08:45:00+00:00,2025-10-12T08:33:00+00:00,2025-10-12T08:33:00+00:00,,,,No,,
Departure,U22939,EZY2939,easyJet,U2,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T06:15:00+00:00,2025-10-12T06:15:00+00:00,2025-10-12T06:22:00+00:00,8,North Front,GIB,LXGB,,,,2025-10-12T10:00:00+00:00,2025-10-12T09:42:00+00:00,2025-10-12T09:43:00+00:00,,,,No,,
Departure,U22803,EZY2803,easyJet,U2,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T06:15:00+00:00,2025-10-12T06:15:00+00:00,2025-10-12T06:29:00+00:00,15,"Athens International Airport ""Eleftherios Venizelos""",ATH,LGAV,,,1,2025-10-12T11:55:00+00:00,2025-10-12T11:45:00+00:00,2025-10-12T11:48:00+00:00,,,,No,,
Departure,LS1873,EXS1873,Jet2,LS,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T07:30:00+00:00,2025-10-12T07:30:00+00:00,2025-10-12T07:53:00+00:00,24,Aktion,PVK,LGPZ,,,,2025-10-12T12:55:00+00:00,2025-10-12T13:05:00+00:00,2025-10-12T13:08:00+00:00,13,,,No,,
Departure,FR2292,RYR2292,Ryanair,FR,landed,2025-10-12,Bristol,BRS,EGGD,,15,2025-10-12T09:40:00+00:00,2025-10-12T09:40:00+00:00,2025-10-12T09:42:00+00:00,2,Alicante El Altet,ALC,LEAL,,,8B,2025-10-12T13:10:00+00:00,2025-10-12T12:46:00+00:00,2025-10-12T12:47:00+00:00,,,,No,,
Departure,,VJT556,VistaJet,,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T11:30:00+00:00,2025-10-12T11:30:00+00:00,2025-10-12T11:38:00+00:00,9,Luton Airport,LTN,EGGW,,,,2025-10-12T12:17:00+00:00,2025-10-12T12:01:00+00:00,2025-10-12T12:03:00+00:00,,,,No,,
Departure,BA8937,BAW8937,British Airways,BA,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T12:25:00+00:00,2025-10-12T12:25:00+00:00,2025-10-12T12:28:00+00:00,4,Dublin International,DUB,EIDW,2,,,2025-10-12T13:35:00+00:00,2025-10-12T13:26:00+00:00,2025-10-12T13:30:00+00:00,,,,Yes,aer lingus,ei3281
Departure,QR8247,QTR8247,Qatar Airways,QR,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T12:25:00+00:00,2025-10-12T12:25:00+00:00,2025-10-12T12:28:00+00:00,4,Dublin International,DUB,EIDW,2,,,2025-10-12T13:35:00+00:00,2025-10-12T13:26:00+00:00,2025-10-12T13:30:00+00:00,,,,Yes,aer lingus,ei3281
Departure,EI3281,EIN3281,Aer Lingus,EI,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T12:25:00+00:00,2025-10-12T12:25:00+00:00,2025-10-12T12:28:00+00:00,4,Dublin International,DUB,EIDW,2,,,2025-10-12T13:35:00+00:00,2025-10-12T13:26:00+00:00,2025-10-12T13:30:00+00:00,,,,No,,
Departure,U22893,EZY2893,easyJet,U2,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T13:10:00+00:00,2025-10-12T13:10:00+00:00,2025-10-12T13:18:00+00:00,9,Dubrovnik,DBV,LDDU,,,3,2025-10-12T16:55:00+00:00,2025-10-12T16:49:00+00:00,2025-10-12T16:51:00+00:00,,,,No,,
Departure,FR9336,RYR9336,Ryanair,FR,landed,2025-10-12,Bristol,BRS,EGGD,,9,2025-10-12T14:45:00+00:00,2025-10-12T14:45:00+00:00,2025-10-12T15:01:00+00:00,16,Girona-Costa Brava,GRO,LEGE,,,2,2025-10-12T17:45:00+00:00,2025-10-12T17:49:00+00:00,2025-10-12T17:45:00+00:00,,,,No,,
Departure,U27073,EZY7073,easyJet,U2,landed,2025-10-12,Bristol,BRS,EGGD,,,2025-10-12T16:00:00+00:00,2025-10-12T16:00:00+00:00,2025-10-12T16:16:00+00:00,16,Charles De Gaulle,CDG,LFPG,2B,,,2025-10-12T18:20:00+00:00,2025-10-12T18:02:00+00:00,2025-10-12T18:06:00+00:00,,,,No,,
Departure,VS6952,VIR6952,Virgin Atlantic,VS,landed,2025-10-12,Bristol,BRS,EGGD,,10,2025-10-12T17:35:00+00:00,2025-10-12T17:35:00+00:00,2025-10-12T17:54:00+00:00,20,Schiphol,AMS,EHAM,2F,A08,8,2025-10-12T19:50:00+00:00,2025-10-12T19:45:00+00:00,2025-10-12T19:53:00+00:00,3,,,Yes,klm,kl1082
Departure,KL1082,KLM1082,KLM,KL,landed,2025-10-12,Bristol,BRS,EGGD,,10,2025-10-12T17:35:00+00:00,2025-10-12T17:35:00+00:00,2025-10-12T17:54:00+00:00,20,Schiphol,AMS,EHAM,2F,A08,8,2025-10-12T19:50:00+00:00,2025-10-12T19:45:00+00:00,2025-10-12T19:53:00+00:00,3,,,No,,
