Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
Ryanair,Dublin International,2024-04-12T15:05:00+00:00,2024-04-12T15:23:00+00:00,Bristol,2024-04-12T16:10:00+00:00,2024-04-12T16:08:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-12T17:30:00+00:00,2024-04-12T17:37:00+00:00,Bristol,2024-04-12T19:25:00+00:00,2024-04-12T19:22:00+00:00
easyJet,Blagnac,2024-04-12T21:35:00+00:00,2024-04-12T21:37:00+00:00,Bristol,2024-04-12T22:25:00+00:00,2024-04-12T22:02:00+00:00
Ryanair,Liszt Ferenc International,2024-04-12T09:40:00+00:00,2024-04-12T10:00:00+00:00,Bristol,2024-04-12T11:25:00+00:00,2024-04-12T11:31:00+00:00
Jet2,Lanzarote,2024-04-12T14:15:00+00:00,2024-04-12T14:39:00+00:00,Bristol,2024-04-12T18:10:00+00:00,2024-04-12T18:11:00+00:00
easyJet,Newcastle Airport,2024-04-12T14:40:00+00:00,2024-04-12T14:50:00+00:00,Bristol,2024-04-12T15:45:00+00:00,2024-04-12T15:38:00+00:00
Virgin Atlantic,Schiphol,2024-04-12T12:55:00+00:00,2024-04-12T13:17:00+00:00,Bristol,2024-04-12T13:10:00+00:00,2024-04-12T13:12:00+00:00
easyJet,Berlin Brandenburg Airport,2024-04-12T16:35:00+00:00,2024-04-12T17:01:00+00:00,Bristol,2024-04-12T17:40:00+00:00,2024-04-12T17:49:00+00:00
German Airways,Schiphol,2024-04-12T16:40:00+00:00,2024-04-12T17:38:00+00:00,Bristol,2024-04-12T16:55:00+00:00,2024-04-12T17:39:00+00:00
easyJet,John Paul II Balice International,2024-04-12T17:55:00+00:00,2024-04-12T18:08:00+00:00,Bristol,2024-04-12T19:35:00+00:00,2024-04-12T19:40:00+00:00
easyJet,Ronaldsway,2024-04-12T16:30:00+00:00,2024-04-12T16:47:00+00:00,Bristol,2024-04-12T17:25:00+00:00,2024-04-12T17:27:00+00:00
Ryanair,John Paul II Balice International,2024-04-12T16:25:00+00:00,2024-04-12T16:34:00+00:00,Bristol,2024-04-12T18:00:00+00:00,2024-04-12T18:02:00+00:00
easyJet,Orly,2024-04-12T15:35:00+00:00,2024-04-12T15:54:00+00:00,Bristol,2024-04-12T15:55:00+00:00,2024-04-12T16:00:00+00:00
Ryanair,Menara,2024-04-12T09:10:00+00:00,2024-04-12T09:31:00+00:00,Bristol,2024-04-12T13:35:00+00:00,2024-04-12T13:44:00+00:00
Aurigny Air Services,Guernsey,2024-04-12T12:55:00+00:00,,Bristol,2024-04-12T13:50:00+00:00,
easyJet,Aldergrove International Airport,2024-04-12T17:30:00+00:00,2024-04-12T17:37:00+00:00,Bristol,2024-04-12T18:35:00+00:00,2024-04-12T18:29:00+00:00
Ryanair,Faro,2024-04-12T10:50:00+00:00,2024-04-12T11:02:00+00:00,Bristol,2024-04-12T13:30:00+00:00,2024-04-12T13:27:00+00:00
Alitalia,Schiphol,2024-04-12T12:55:00+00:00,2024-04-12T13:17:00+00:00,Bristol,2024-04-12T13:10:00+00:00,2024-04-12T13:12:00+00:00
easyJet,Faro,2024-04-12T12:40:00+00:00,2024-04-12T12:50:00+00:00,Bristol,2024-04-12T15:15:00+00:00,2024-04-12T15:15:00+00:00
Jet2,Larnaca,2024-04-12T17:35:00+00:00,2024-04-12T17:47:00+00:00,Bristol,2024-04-12T20:50:00+00:00,2024-04-12T20:32:00+00:00
Ryanair,Alicante El Altet,2024-04-12T21:40:00+00:00,2024-04-12T23:03:00+00:00,Bristol,2024-04-12T23:15:00+00:00,
easyJet,Geneve-cointrin,2024-04-12T18:10:00+00:00,2024-04-12T18:44:00+00:00,Bristol,2024-04-12T18:55:00+00:00,2024-04-12T19:13:00+00:00
easyJet,Inverness,2024-04-12T16:00:00+00:00,2024-04-12T16:39:00+00:00,Bristol,2024-04-12T17:20:00+00:00,2024-04-12T17:52:00+00:00
Ryanair,Ireland West Airport Knock,2024-04-12T16:05:00+00:00,2024-04-12T16:59:00+00:00,Bristol,2024-04-12T17:15:00+00:00,2024-04-12T17:56:00+00:00
Jet2,Sur Reina Sofia,2024-04-12T15:35:00+00:00,2024-04-12T15:36:00+00:00,Bristol,2024-04-12T19:45:00+00:00,2024-04-12T19:26:00+00:00
Delta Air Lines,Schiphol,2024-04-12T08:35:00+00:00,2024-04-12T08:50:00+00:00,Bristol,2024-04-12T08:50:00+00:00,2024-04-12T08:50:00+00:00
Virgin Atlantic,Schiphol,2024-04-12T08:35:00+00:00,2024-04-12T08:50:00+00:00,Bristol,2024-04-12T08:50:00+00:00,2024-04-12T08:50:00+00:00
Jet2,Alicante El Altet,2024-04-12T10:45:00+00:00,2024-04-12T11:09:00+00:00,Bristol,2024-04-12T12:20:00+00:00,2024-04-12T12:30:00+00:00
BAe Systems Marine,Walney Island,2024-04-12T13:30:00+00:00,2024-04-12T13:39:00+00:00,Bristol,2024-04-12T14:19:00+00:00,2024-04-12T14:26:00+00:00
British Airways,Dublin International,2024-04-12T14:30:00+00:00,2024-04-12T14:47:00+00:00,Bristol,2024-04-12T15:50:00+00:00,2024-04-12T15:47:00+00:00
Helvetic Airways,Zurich,2024-04-12T17:15:00+00:00,2024-04-12T17:57:00+00:00,Bristol,2024-04-12T18:10:00+00:00,2024-04-12T18:26:00+00:00
easyJet,Leonardo Da Vinci (Fiumicino),2024-04-12T17:20:00+00:00,2024-04-12T17:28:00+00:00,Bristol,2024-04-12T19:05:00+00:00,2024-04-12T18:49:00+00:00
easyJet,George Best Belfast City,2024-04-12T16:25:00+00:00,2024-04-12T16:40:00+00:00,Bristol,2024-04-12T17:30:00+00:00,2024-04-12T17:30:00+00:00
easyJet,Edinburgh,2024-04-12T08:50:00+00:00,2024-04-12T09:13:00+00:00,Bristol,2024-04-12T10:05:00+00:00,2024-04-12T10:10:00+00:00
Qatar Airways,Dublin International,2024-04-12T17:05:00+00:00,2024-04-12T18:06:00+00:00,Bristol,2024-04-12T18:25:00+00:00,2024-04-12T19:03:00+00:00
British Airways,Dublin International,2024-04-12T17:05:00+00:00,2024-04-12T18:06:00+00:00,Bristol,2024-04-12T18:25:00+00:00,2024-04-12T19:03:00+00:00
TUIfly,Menara,2024-04-12T10:25:00+00:00,2024-04-12T09:47:00+00:00,Bristol,2024-04-12T13:45:00+00:00,2024-04-12T13:55:00+00:00
easyJet,Schiphol,2024-04-12T19:00:00+00:00,2024-04-12T19:08:00+00:00,Bristol,2024-04-12T19:20:00+00:00,2024-04-12T19:09:00+00:00
easyJet,Edinburgh,2024-04-12T17:30:00+00:00,2024-04-12T17:46:00+00:00,Bristol,2024-04-12T18:45:00+00:00,2024-04-12T18:41:00+00:00
TUIfly,Sur Reina Sofia,2024-04-12T16:25:00+00:00,2024-04-12T16:40:00+00:00,Bristol,2024-04-12T20:35:00+00:00,2024-04-12T20:21:00+00:00
easyJet,Orly,2024-04-12T19:00:00+00:00,2024-04-12T19:52:00+00:00,Bristol,2024-04-12T19:20:00+00:00,2024-04-12T19:49:00+00:00
Ryanair,Marseille Provence Airport,2024-04-12T23:15:00+00:00,2024-04-12T23:42:00+00:00,Bristol,2024-04-13T00:20:00+00:00,2024-04-13T00:23:00+00:00
easyJet,Charles De Gaulle,2024-04-12T16:55:00+00:00,2024-04-12T17:20:00+00:00,Bristol,2024-04-12T17:15:00+00:00,2024-04-12T17:13:00+00:00
Jet2,Nikos Kazantzakis Airport,2024-04-12T20:25:00+00:00,2024-04-12T20:39:00+00:00,Bristol,2024-04-12T22:40:00+00:00,2024-04-12T22:40:00+00:00
Jet2,Antalya,2024-04-12T19:55:00+00:00,2024-04-12T20:20:00+00:00,Bristol,2024-04-12T22:40:00+00:00,2024-04-12T22:33:00+00:00
easyJet,Mérignac,2024-04-12T14:15:00+00:00,2024-04-12T14:12:00+00:00,Bristol,2024-04-12T14:50:00+00:00,2024-04-12T14:31:00+00:00
easyJet,Geneve-cointrin,2024-04-12T19:55:00+00:00,2024-04-12T20:55:00+00:00,Bristol,2024-04-12T20:40:00+00:00,2024-04-12T21:25:00+00:00
easyJet,Sur Reina Sofia,2024-04-12T11:10:00+00:00,2024-04-12T11:23:00+00:00,Bristol,2024-04-12T15:15:00+00:00,2024-04-12T15:09:00+00:00
Virgin Atlantic,Schiphol,2024-04-12T16:40:00+00:00,2024-04-12T17:38:00+00:00,Bristol,2024-04-12T16:55:00+00:00,2024-04-12T17:39:00+00:00
easyJet,Malta International,2024-04-12T11:25:00+00:00,2024-04-12T11:42:00+00:00,Bristol,2024-04-12T13:55:00+00:00,2024-04-12T13:52:00+00:00
easyJet,Edinburgh,2024-04-12T19:30:00+00:00,2024-04-12T20:46:00+00:00,Bristol,2024-04-12T20:45:00+00:00,2024-04-12T21:39:00+00:00
TUIfly,Dalaman,2024-04-12T22:05:00+00:00,2024-04-12T22:27:00+00:00,Bristol,2024-04-13T00:45:00+00:00,2024-04-13T00:26:00+00:00
Sierra Pacific Airlines,Jersey,2024-04-12T17:40:00+00:00,,Bristol,2024-04-12T18:40:00+00:00,
Ryanair,Ibiza,2024-04-12T20:45:00+00:00,2024-04-12T20:55:00+00:00,Bristol,2024-04-12T22:10:00+00:00,2024-04-12T22:09:00+00:00
British Airways,Cork,2024-04-12T18:30:00+00:00,2024-04-12T18:48:00+00:00,Bristol,2024-04-12T19:50:00+00:00,2024-04-12T19:44:00+00:00
Aer Lingus,Cork,2024-04-12T18:30:00+00:00,2024-04-12T18:48:00+00:00,Bristol,2024-04-12T19:50:00+00:00,2024-04-12T19:44:00+00:00
TUIfly,Hurghada,2024-04-12T22:00:00+00:00,2024-04-12T22:17:00+00:00,Bristol,2024-04-13T02:50:00+00:00,2024-04-13T02:48:00+00:00
Ryanair,Dublin International,2024-04-12T21:00:00+00:00,2024-04-12T21:25:00+00:00,Bristol,2024-04-12T22:05:00+00:00,2024-04-12T22:06:00+00:00
Ryanair,Marco Polo,2024-04-12T18:05:00+00:00,2024-04-12T18:26:00+00:00,Bristol,2024-04-12T19:25:00+00:00,2024-04-12T19:31:00+00:00
Ryanair,Pablo Ruiz Picasso,2024-04-12T20:55:00+00:00,2024-04-12T21:20:00+00:00,Bristol,2024-04-12T22:40:00+00:00,2024-04-12T22:49:00+00:00
easyJet,Aldergrove International Airport,2024-04-12T21:45:00+00:00,2024-04-12T22:08:00+00:00,Bristol,2024-04-12T22:50:00+00:00,2024-04-12T22:57:00+00:00
easyJet,Newcastle Airport,2024-04-12T21:55:00+00:00,2024-04-12T21:56:00+00:00,Bristol,2024-04-12T23:00:00+00:00,2024-04-12T22:47:00+00:00
Delta Air Lines,Schiphol,2024-04-12T12:55:00+00:00,2024-04-12T13:17:00+00:00,Bristol,2024-04-12T13:10:00+00:00,2024-04-12T13:12:00+00:00
Kenya Airways,Schiphol,2024-04-12T16:40:00+00:00,2024-04-12T17:38:00+00:00,Bristol,2024-04-12T16:55:00+00:00,2024-04-12T17:39:00+00:00
easyJet,El Prat De Llobregat,2024-04-12T21:55:00+00:00,2024-04-12T22:20:00+00:00,Bristol,2024-04-12T23:15:00+00:00,2024-04-12T23:05:00+00:00
easyJet,Schiphol,2024-04-12T10:10:00+00:00,2024-04-12T10:31:00+00:00,Bristol,2024-04-12T10:30:00+00:00,2024-04-12T10:28:00+00:00
easyJet,Ioannis Kapodistrias,2024-04-12T23:30:00+00:00,2024-04-12T23:39:00+00:00,Bristol,2024-04-13T00:55:00+00:00,2024-04-13T00:46:00+00:00
easyJet,Alicante El Altet,2024-04-12T11:05:00+00:00,2024-04-12T11:17:00+00:00,Bristol,2024-04-12T12:40:00+00:00,2024-04-12T12:38:00+00:00
KLM,Schiphol,2024-04-12T12:55:00+00:00,2024-04-12T13:17:00+00:00,Bristol,2024-04-12T13:10:00+00:00,2024-04-12T13:12:00+00:00
Virgin Atlantic,Schiphol,2024-04-12T12:55:00+00:00,2024-04-12T13:17:00+00:00,Bristol,2024-04-12T13:10:00+00:00,2024-04-12T13:12:00+00:00
Kenya Airways,Schiphol,2024-04-12T12:55:00+00:00,2024-04-12T13:17:00+00:00,Bristol,2024-04-12T13:10:00+00:00,2024-04-12T13:12:00+00:00
Capital Air Ambulance,Guernsey,2024-04-12T16:00:00+00:00,,Bristol,2024-04-12T16:49:00+00:00,
Ryanair,Dublin International,2024-04-12T08:25:00+00:00,2024-04-12T08:31:00+00:00,Bristol,2024-04-12T09:30:00+00:00,2024-04-12T09:14:00+00:00
Ryanair,Alicante El Altet,2024-04-12T11:10:00+00:00,2024-04-12T11:29:00+00:00,Bristol,2024-04-12T12:45:00+00:00,2024-04-12T12:50:00+00:00
easyJet,Glasgow International,2024-04-12T09:00:00+00:00,2024-04-12T09:22:00+00:00,Bristol,2024-04-12T10:15:00+00:00,2024-04-12T10:17:00+00:00
easyJet,Aldergrove International Airport,2024-04-12T08:40:00+00:00,2024-04-12T09:11:00+00:00,Bristol,2024-04-12T09:45:00+00:00,2024-04-12T10:00:00+00:00
Jet2,Ibiza,2024-04-12T11:15:00+00:00,2024-04-12T11:27:00+00:00,Bristol,2024-04-12T12:45:00+00:00,2024-04-12T12:43:00+00:00
Avanti Air,Guernsey,2024-04-12T10:50:00+00:00,2024-04-12T11:06:00+00:00,Bristol,2024-04-12T11:32:00+00:00,2024-04-12T11:49:00+00:00
easyJet,Edinburgh,2024-04-12T21:10:00+00:00,2024-04-12T21:33:00+00:00,Bristol,2024-04-12T22:25:00+00:00,2024-04-12T22:29:00+00:00
easyJet,Faro,2024-04-12T22:10:00+00:00,2024-04-12T22:25:00+00:00,Bristol,2024-04-13T00:45:00+00:00,2024-04-13T00:42:00+00:00
easyJet,Alicante El Altet,2024-04-12T22:30:00+00:00,2024-04-12T22:52:00+00:00,Bristol,2024-04-13T00:05:00+00:00,2024-04-13T00:05:00+00:00
easyJet,Charles De Gaulle,2024-04-12T22:20:00+00:00,2024-04-12T22:30:00+00:00,Bristol,2024-04-12T22:40:00+00:00,2024-04-12T22:21:00+00:00
easyJet,Aldergrove International Airport,2024-04-12T12:45:00+00:00,2024-04-12T13:21:00+00:00,Bristol,2024-04-12T13:55:00+00:00,2024-04-12T14:14:00+00:00
easyJet,Glasgow International,2024-04-12T12:35:00+00:00,2024-04-12T12:41:00+00:00,Bristol,2024-04-12T13:50:00+00:00,2024-04-12T13:35:00+00:00
Aer Lingus,Dublin International,2024-04-12T14:30:00+00:00,2024-04-12T14:47:00+00:00,Bristol,2024-04-12T15:50:00+00:00,2024-04-12T15:47:00+00:00
Qatar Airways,Dublin International,2024-04-12T14:30:00+00:00,2024-04-12T14:47:00+00:00,Bristol,2024-04-12T15:50:00+00:00,2024-04-12T15:47:00+00:00
NetJets Europe,Frankfurt International Airport,2024-04-12T06:30:00+00:00,2024-04-12T07:01:00+00:00,Bristol,2024-04-12T06:59:00+00:00,2024-04-12T07:22:00+00:00
KLM,Schiphol,2024-04-12T08:35:00+00:00,2024-04-12T08:50:00+00:00,Bristol,2024-04-12T08:50:00+00:00,2024-04-12T08:50:00+00:00
Centreline,Bristol,2024-04-12T09:30:00+00:00,2024-04-12T09:42:00+00:00,Gander International,2024-04-12T11:24:00+00:00,2024-04-12T11:08:00+00:00
easyJet,Bristol,2024-04-12T06:45:00+00:00,2024-04-12T07:09:00+00:00,Zine El Abidine Ben Ali International Airport,2024-04-12T09:55:00+00:00,
easyJet,Bristol,2024-04-12T13:00:00+00:00,2024-04-12T13:10:00+00:00,Berlin Brandenburg Airport,2024-04-12T16:00:00+00:00,2024-04-12T15:40:00+00:00
easyJet,Bristol,2024-04-12T07:00:00+00:00,2024-04-12T07:24:00+00:00,Aldergrove International Airport,2024-04-12T08:10:00+00:00,2024-04-12T08:19:00+00:00
easyJet,Bristol,2024-04-12T11:05:00+00:00,2024-04-12T11:19:00+00:00,Aldergrove International Airport,2024-04-12T12:15:00+00:00,2024-04-12T12:15:00+00:00
easyJet,Bristol,2024-04-12T15:50:00+00:00,2024-04-12T15:55:00+00:00,Aldergrove International Airport,2024-04-12T17:00:00+00:00,2024-04-12T16:48:00+00:00
easyJet,Bristol,2024-04-12T20:05:00+00:00,2024-04-12T20:32:00+00:00,Aldergrove International Airport,2024-04-12T21:15:00+00:00,2024-04-12T21:25:00+00:00
easyJet,Bristol,2024-04-12T14:45:00+00:00,2024-04-12T15:03:00+00:00,George Best Belfast City,2024-04-12T15:55:00+00:00,2024-04-12T15:54:00+00:00
NetJets Europe,Bristol,2024-04-12T08:25:00+00:00,2024-04-12T08:32:00+00:00,Liverpool John Lennon,2024-04-12T09:05:00+00:00,2024-04-12T09:07:00+00:00
Capital Air Ambulance,Bristol,2024-04-12T14:00:00+00:00,2024-04-12T14:53:00+00:00,Guernsey,2024-04-12T14:58:00+00:00,
Avanti Air,Bristol,2024-04-12T12:15:00+00:00,2024-04-12T12:44:00+00:00,Guernsey,2024-04-12T13:06:00+00:00,2024-04-12T13:20:00+00:00
Aurigny Air Services,Bristol,2024-04-12T14:20:00+00:00,,Guernsey,2024-04-12T15:25:00+00:00,
Loganair,Bristol,2024-04-12T19:10:00+00:00,,Jersey,2024-04-12T20:10:00+00:00,
Sierra Pacific Airlines,Bristol,2024-04-12T19:10:00+00:00,,Jersey,2024-04-12T20:10:00+00:00,
Blue Islands,Bristol,2024-04-12T19:10:00+00:00,,Jersey,2024-04-12T20:10:00+00:00,
Blue Islands,Bristol,2024-04-12T19:10:00+00:00,2024-04-12T19:42:00+00:00,Jersey,2024-04-12T20:07:00+00:00,2024-04-12T20:21:00+00:00
,Bristol,2024-04-12T19:10:00+00:00,,Jersey,2024-04-12T20:10:00+00:00,
BAe Systems Marine,Bristol,2024-04-12T14:55:00+00:00,2024-04-12T14:56:00+00:00,Walney Island,2024-04-12T15:50:00+00:00,2024-04-12T15:38:00+00:00
easyJet,Bristol,2024-04-12T15:10:00+00:00,2024-04-12T15:16:00+00:00,Ronaldsway,2024-04-12T16:00:00+00:00,2024-04-12T15:56:00+00:00
easyJet,Bristol,2024-04-12T13:05:00+00:00,2024-04-12T13:16:00+00:00,Newcastle Airport,2024-04-12T14:10:00+00:00,2024-04-12T14:00:00+00:00
easyJet,Bristol,2024-04-12T19:55:00+00:00,2024-04-12T20:00:00+00:00,Newcastle Airport,2024-04-12T21:00:00+00:00,2024-04-12T20:44:00+00:00
British Airways,Bristol,2024-04-12T12:35:00+00:00,2024-04-12T12:39:00+00:00,Dyce,2024-04-12T14:05:00+00:00,2024-04-12T13:50:00+00:00
Loganair,Bristol,2024-04-12T12:35:00+00:00,2024-04-12T12:39:00+00:00,Dyce,2024-04-12T14:05:00+00:00,2024-04-12T13:50:00+00:00
Sierra Pacific Airlines,Bristol,2024-04-12T12:35:00+00:00,2024-04-12T12:39:00+00:00,Dyce,2024-04-12T14:05:00+00:00,2024-04-12T13:50:00+00:00
easyJet,Bristol,2024-04-12T13:55:00+00:00,2024-04-12T14:27:00+00:00,Inverness,2024-04-12T15:25:00+00:00,
easyJet,Bristol,2024-04-12T07:15:00+00:00,2024-04-12T07:30:00+00:00,Glasgow International,2024-04-12T08:30:00+00:00,2024-04-12T08:26:00+00:00
easyJet,Bristol,2024-04-12T20:00:00+00:00,2024-04-12T20:07:00+00:00,Glasgow International,2024-04-12T21:15:00+00:00,2024-04-12T21:02:00+00:00
easyJet,Bristol,2024-04-12T14:20:00+00:00,2024-04-12T14:22:00+00:00,Glasgow International,2024-04-12T15:35:00+00:00,2024-04-12T15:20:00+00:00
easyJet,Bristol,2024-04-12T07:05:00+00:00,2024-04-12T07:15:00+00:00,Edinburgh,2024-04-12T08:20:00+00:00,2024-04-12T08:13:00+00:00
easyJet,Bristol,2024-04-12T12:00:00+00:00,2024-04-12T12:10:00+00:00,Edinburgh,2024-04-12T13:15:00+00:00,2024-04-12T13:02:00+00:00
easyJet,Bristol,2024-04-12T15:45:00+00:00,2024-04-12T15:48:00+00:00,Edinburgh,2024-04-12T17:00:00+00:00,2024-04-12T16:39:00+00:00
easyJet,Bristol,2024-04-12T19:25:00+00:00,2024-04-12T19:56:00+00:00,Edinburgh,2024-04-12T20:40:00+00:00,2024-04-12T20:48:00+00:00
easyJet,Bristol,2024-04-12T21:15:00+00:00,2024-04-12T22:26:00+00:00,Edinburgh,2024-04-12T22:30:00+00:00,2024-04-12T23:23:00+00:00
Alitalia,Bristol,2024-04-12T06:20:00+00:00,2024-04-12T06:39:00+00:00,Schiphol,2024-04-12T08:45:00+00:00,2024-04-12T08:32:00+00:00
