flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
fr1590,ryanair,landed,2024-02-10t06:35:00.000,2024-02-10t06:11:00.000,2024-02-10 06:10:00,2024-02-10,06:10:00,0,Shoulder hour flights
ba8936,british airways,landed,2024-02-10t07:35:00.000,2024-02-10t07:30:00.000,2024-02-10 07:29:00,2024-02-10,07:29:00,0,Regular departures
ei3280,aer lingus,landed,2024-02-10t07:35:00.000,2024-02-10t07:30:00.000,2024-02-10 07:29:00,2024-02-10,07:29:00,0,Regular departures
fr504,ryanair,landed,2024-02-10t07:35:00.000,2024-02-10t07:23:00.000,2024-02-10 07:20:00,2024-02-10,07:20:00,0,Regular departures
u2214,easyjet,landed,2024-02-10t09:45:00.000,2024-02-10t09:49:00.000,2024-02-10 09:50:00,2024-02-10,09:50:00,5,Regular departures
dl9176,delta air lines,landed,2024-02-10t09:55:00.000,2024-02-10t10:00:00.000,2024-02-10 09:59:00,2024-02-10,09:59:00,4,Regular departures
ey7287,etihad airways,landed,2024-02-10t09:55:00.000,2024-02-10t10:00:00.000,2024-02-10 09:59:00,2024-02-10,09:59:00,4,Regular departures
kq1055,kenya airways,landed,2024-02-10t09:55:00.000,2024-02-10t10:00:00.000,2024-02-10 09:59:00,2024-02-10,09:59:00,4,Regular departures
vs7043,virgin atlantic,landed,2024-02-10t09:55:00.000,2024-02-10t10:00:00.000,2024-02-10 09:59:00,2024-02-10,09:59:00,4,Regular departures
kl1055,klm,landed,2024-02-10t09:55:00.000,2024-02-10t10:00:00.000,2024-02-10 09:59:00,2024-02-10,09:59:00,4,Regular departures
u22958,easyjet,landed,2024-02-10t10:05:00.000,2024-02-10t10:10:00.000,2024-02-10 10:09:00,2024-02-10,10:09:00,5,Regular departures
u23839,easyjet,landed,2024-02-10t10:05:00.000,2024-02-10t09:56:00.000,2024-02-10 09:56:00,2024-02-10,09:56:00,0,Regular departures
u22884,easyjet,landed,2024-02-10t10:15:00.000,2024-02-10t10:04:00.000,2024-02-10 10:04:00,2024-02-10,10:04:00,0,Regular departures
