flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
BY9115,TOM9115,G-FDZX,B738,EGGD/BRS,LEMG/AGP,0,8,2024-11-05 07:00:00 UTC,Day flight,TOM
U2237,EZY26LE,G-EZTZ,A320,EGGD/BRS,EGNT/NCL,0,8,2024-11-05 06:59:59 UTC,Day flight,EZY
U22771,EZY48KG,G-UZHD,A20N,EGGD/BRS,LFPG/CDG,0,0,2024-11-05 06:59:59 UTC,Day flight,EZY
U22709,EZY76WA,G-UZHF,A20N,EGGD/BRS,LEPA/PMI,0,0,2024-11-05 06:59:43 UTC,Day flight,EZY
U27847,EJU97FZ,OE-LSU,A20N,EHAM/AMS,EGGD/BRS,3375,184,2024-11-05 06:59:57 UTC,Day flight,EJU
U2223,EZY757A,G-UZLP,A20N,EGGD/BRS,EGAA/BFS,19100,353,2024-11-05 06:59:59 UTC,Day flight,EZY
U2213,EZY972M,G-EZWI,A320,EGGD/BRS,EGPH/EDI,21500,392,2024-11-05 06:59:59 UTC,Day flight,EZY
