flight,categories,orig_icao,orig_iata,dest_icao,dest_iata,timestamp,flight_time,lat,lon,time_category
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
U26074,N/A,LEAL,ALC,EGGD,BRS,2022-12-27T00:00:00Z,Invalid Timestamp,51.34293,-2.47322,Unknown
