flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,FR2292,RYR2292,Ryanair,FR,active,2025-11-12,Bristol,BRS,EGGD,,,,,,7,Alicante El Altet,ALC,LEAL,,,,,,,,,,No,,
Departure,DL9469,DAL9469,Delta Air Lines,DL,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1074
Departure,G35570,GLO5570,Gol,G3,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1074
Departure,KQ1050,KQA1050,Kenya Airways,KQ,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1074
Departure,VS6948,VIR6948,Virgin Atlantic,VS,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1074
Departure,KL1074,KLM1074,KLM,KL,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Schiphol,AMS,EHAM,,,,,,,,,,No,,
Departure,U22713,EZY2713,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,40,Pablo Ruiz Picasso,AGP,LEMG,,,,,,,26,,,No,,
Departure,U22871,EZY2871,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,18,Faro,FAO,LPFR,,,,,,,1,,,No,,
Departure,LS1805,EXS1805,Jet2,LS,active,2025-11-12,Bristol,BRS,EGGD,,,,,,15,Alicante El Altet,ALC,LEAL,,,,,,,,,,No,,
Departure,U22721,EZY2721,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,1,Alicante El Altet,ALC,LEAL,,,,,,,,,,No,,
Departure,U22773,EZY2773,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,8,Charles De Gaulle,CDG,LFPG,,,,,,,,,,No,,
Departure,U22967,EZY2967,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,6,Zine El Abidine Ben Ali International Airport,NBE,DTNH,,,,,,,,,,No,,
Departure,U22719,EZY2719,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,9,Fuerteventura,FUE,GCFV,,,,,,,,,,No,,
Departure,U22702,EZY2702,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,2,Corvera International,RMU,LEMI,,,,,,,,,,No,,
Departure,U22921,EZY2921,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Schiphol,AMS,EHAM,,,,,,,,,,No,,
Departure,U2237,EZY237,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Newcastle Airport,NCL,EGNT,,,,,,,,,,No,,
Departure,BA8937,BAW8937,British Airways,BA,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Dublin International,DUB,EIDW,,,,,,,,,,Yes,aer lingus,ei3281
Departure,EI3281,EIN3281,Aer Lingus,EI,active,2025-11-12,Bristol,BRS,EGGD,,,,,,23,Dublin International,DUB,EIDW,,,,,,,4,,,No,,
Departure,EI,EIN,Aer Lingus,EI,active,2025-11-12,Bristol,BRS,EGGD,,,,,,10,Dublin International,DUB,EIDW,,,,,,,,,,No,,
Departure,LS3409,EXS3409,Jet2,LS,active,2025-11-12,Bristol,BRS,EGGD,,,,,,2,Antalya,AYT,LTAI,,,,,,,,,,No,,
Departure,DL9522,DAL9522,Delta Air Lines,DL,active,2025-11-12,Bristol,BRS,EGGD,,,,,,9,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1076
Departure,KQ1052,KQA1052,Kenya Airways,KQ,active,2025-11-12,Bristol,BRS,EGGD,,,,,,9,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1076
Departure,VS6949,VIR6949,Virgin Atlantic,VS,active,2025-11-12,Bristol,BRS,EGGD,,,,,,9,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1076
Departure,KL1076,KLM1076,KLM,KL,active,2025-11-12,Bristol,BRS,EGGD,,,,,,9,Schiphol,AMS,EHAM,,,,,,,,,,No,,
Departure,FR505,RYR505,Ryanair,FR,active,2025-11-12,Bristol,BRS,EGGD,,,,,,2,Dublin International,DUB,EIDW,,,,,,,,,,No,,
Departure,LS1827,EXS1827,Jet2,LS,active,2025-11-12,Bristol,BRS,EGGD,,,,,,18,Fuerteventura,FUE,GCFV,,,,,,,,,,No,,
Departure,X36384,TUI6384,TUIfly,X3,active,2025-11-12,Bristol,BRS,EGGD,,,,,,23,Fuerteventura,FUE,GCFV,,,,,,,,,,No,,
Departure,FR4755,RYR4755,Ryanair,FR,active,2025-11-12,Bristol,BRS,EGGD,,,,,,3,Lanzarote,ACE,GCRR,,,,,,,,,,No,,
Departure,U22911,EZY2911,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,22,Sharm el-Sheikh International Airport,SSH,HESH,,,,,,,,,,No,,
Departure,X3,TUI,TUIfly,X3,active,2025-11-12,Bristol,BRS,EGGD,,,,,,24,Hurghada,HRG,HEGN,,,,,,,31,,,No,,
Departure,MW5341,MAY5341,Malta Air,MW,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Henri Coanda International,OTP,LROP,,,,,,,,,,No,,
Departure,SI,BCI,Blue Islands,SI,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Jersey,JER,EGJJ,,,,,,,,,,No,,
Departure,U22895,EZY2895,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Zurich,ZRH,LSZH,,,,,,,,,,No,,
Departure,GR642,AUR642,Aurigny Air Services,GR,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Exeter,EXT,EGTE,,,,,,,,,,No,,
Departure,FR4753,RYR4753,Ryanair,FR,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,Sur Reina Sofia,TFS,GCTS,,,,,,,,,,No,,
Departure,U22727,EZY2727,easyJet,U2,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,,Sur Reina Sofia,TFS,GCTS,,,,,,,,,,No,,
Departure,U22733,EZY2733,easyJet,U2,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,,Lanzarote,ACE,GCRR,,,,,,,,,,No,,
Departure,KQ1054,KQA1054,Kenya Airways,KQ,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,10,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1080
Departure,VS6951,VIR6951,Virgin Atlantic,VS,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,10,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1080
Departure,KL1080,KLM1080,KLM,KL,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,10,Schiphol,AMS,EHAM,,,,,,,,,,No,,
Departure,BA8867,BAW8867,British Airways,BA,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,,Cork,ORK,EICK,,,,,,,,,,Yes,aer lingus,ei3843
Departure,EI3843,EIN3843,Aer Lingus,EI,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,,Cork,ORK,EICK,,,,,,,,,,No,,
Departure,EI,EIN,Aer Lingus,EI,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,10,Cork,ORK,EICK,,,,,,,,,,No,,
Departure,LM2495,LOG2495,Loganair,LM,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,,Jersey,JER,EGJJ,,,,,,,,,,Yes,blue islands,si4495
Departure,X14033,X14033,,X1,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,,Jersey,JER,EGJJ,,,,,,,,,,Yes,blue islands,si4495
Departure,SI4495,BCI4495,Blue Islands,SI,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,,Jersey,JER,EGJJ,,,,,,,,,,No,,
Departure,VS6952,VIR6952,Virgin Atlantic,VS,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,11,Schiphol,AMS,EHAM,,,,,,,,,,Yes,klm,kl1082
Departure,KL1082,KLM1082,KLM,KL,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,11,Schiphol,AMS,EHAM,,,,,,,,,,No,,
Departure,,SSZ,Specsavers Aviation,,scheduled,2025-11-12,Bristol,BRS,EGGD,,,,,,10,Guernsey,GCI,EGJB,,,,,,,,,,No,,
Departure,U22703,EZY2703,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,,El Prat De Llobregat,BCN,LEBL,,,,,,,,,,No,,
Departure,U22901,EZY2901,easyJet,U2,active,2025-11-12,Bristol,BRS,EGGD,,,,,,9,Paphos International Airport,PFO,LCPH,,,,,,,,,,No,,
