flight_number,airline_name,flight_status,scheduled_arrival,estimated_arrival,actual_arrival,arrival_date,arrival_time,arrival_delay,flight_type
ls1810,jet2,landed,2023-11-12t00:05:00.000,2023-11-12t00:49:00.000,2023-11-12 00:49:00,2023-11-12,00:49:00,44,Night hour departures
u22902,easyjet,landed,2023-11-12t00:10:00.000,2023-11-11t23:55:00.000,2023-11-11 23:55:00,2023-11-11,23:55:00,0,Night hour departures
u22914,easyjet,landed,2023-11-12t01:00:00.000,2023-11-12t01:04:00.000,2023-11-12 01:06:00,2023-11-12,01:06:00,6,Night hour departures
fr504,ryanair,landed,2023-11-12t07:35:00.000,2023-11-12t07:27:00.000,2023-11-12 07:28:00,2023-11-12,07:28:00,0,Regular departures
ba8936,british airways,landed,2023-11-12t08:00:00.000,2023-11-12t08:04:00.000,2023-11-12 08:04:00,2023-11-12,08:04:00,5,Regular departures
ei3280,aer lingus,landed,2023-11-12t08:00:00.000,2023-11-12t08:04:00.000,2023-11-12 08:04:00,2023-11-12,08:04:00,5,Regular departures
u2321,easyjet,landed,2023-11-12t09:45:00.000,2023-11-12t09:52:00.000,2023-11-12 09:52:00,2023-11-12,09:52:00,7,Regular departures
u2202,easyjet,landed,2023-11-12t10:00:00.000,2023-11-12t09:55:00.000,2023-11-12 09:55:00,2023-11-12,09:55:00,0,Regular departures
lh970,lufthansa,landed,2023-11-12t10:05:00.000,2023-11-12t09:59:00.000,2023-11-12 10:00:00,2023-11-12,10:00:00,0,Regular departures
u24895,easyjet,landed,2023-11-12t11:20:00.000,2023-11-12t11:27:00.000,2023-11-12 11:27:00,2023-11-12,11:27:00,8,Regular departures
u22774,easyjet,landed,2023-11-12t11:30:00.000,2023-11-12t12:06:00.000,2023-11-12 12:07:00,2023-11-12,12:07:00,37,Regular departures
u299,easyjet,landed,2023-11-12t11:50:00.000,2023-11-12t11:41:00.000,2023-11-12 11:39:00,2023-11-12,11:39:00,0,Regular departures
fr4134,ryanair,landed,2023-11-12t12:15:00.000,2023-11-12t12:22:00.000,2023-11-12 12:23:00,2023-11-12,12:23:00,9,Regular departures
u22704,easyjet,landed,2023-11-12t12:25:00.000,2023-11-12t12:16:00.000,2023-11-12 12:10:00,2023-11-12,12:10:00,0,Regular departures
u22710,easyjet,landed,2023-11-12t12:30:00.000,2023-11-12t12:15:00.000,2023-11-12 12:15:00,2023-11-12,12:15:00,0,Regular departures
u22714,easyjet,landed,2023-11-12t12:35:00.000,2023-11-12t12:35:00.000,2023-11-12 12:36:00,2023-11-12,12:36:00,1,Regular departures
fr2291,ryanair,landed,2023-11-12t12:40:00.000,2023-11-12t12:31:00.000,2023-11-12 12:31:00,2023-11-12,12:31:00,0,Regular departures
u22946,easyjet,landed,2023-11-12t13:10:00.000,2023-11-12t12:55:00.000,2023-11-12 12:56:00,2023-11-12,12:56:00,0,Regular departures
dl9356,delta air lines,landed,2023-11-12t13:15:00.000,2023-11-12t13:26:00.000,2023-11-12 13:28:00,2023-11-12,13:28:00,14,Regular departures
ey7011,etihad airways,landed,2023-11-12t13:15:00.000,2023-11-12t13:26:00.000,2023-11-12 13:28:00,2023-11-12,13:28:00,14,Regular departures
g35514,gol,landed,2023-11-12t13:15:00.000,2023-11-12t13:26:00.000,2023-11-12 13:28:00,2023-11-12,13:28:00,14,Regular departures
kq1051,kenya airways,landed,2023-11-12t13:15:00.000,2023-11-12t13:26:00.000,2023-11-12 13:28:00,2023-11-12,13:28:00,14,Regular departures
vs7041,virgin atlantic,landed,2023-11-12t13:15:00.000,2023-11-12t13:26:00.000,2023-11-12 13:28:00,2023-11-12,13:28:00,14,Regular departures
kl1051,klm,landed,2023-11-12t13:15:00.000,2023-11-12t13:26:00.000,2023-11-12 13:28:00,2023-11-12,13:28:00,14,Regular departures
u22940,easyjet,landed,2023-11-12t13:25:00.000,2023-11-12t13:11:00.000,2023-11-12 13:05:00,2023-11-12,13:05:00,0,Regular departures
u22872,easyjet,landed,2023-11-12t13:30:00.000,2023-11-12t13:06:00.000,2023-11-12 13:02:00,2023-11-12,13:02:00,0,Regular departures
u22926,easyjet,landed,2023-11-12t14:00:00.000,2023-11-12t13:49:00.000,2023-11-12 13:50:00,2023-11-12,13:50:00,0,Regular departures
fr4756,ryanair,landed,2023-11-12t14:20:00.000,2023-11-12t14:17:00.000,2023-11-12 14:16:00,2023-11-12,14:16:00,0,Regular departures
u2238,easyjet,landed,2023-11-12t14:35:00.000,2023-11-12t14:24:00.000,2023-11-12 14:25:00,2023-11-12,14:25:00,0,Regular departures
fr506,ryanair,landed,2023-11-12t15:10:00.000,2023-11-12t15:37:00.000,2023-11-12 15:38:00,2023-11-12,15:38:00,28,Regular departures
ba8940,british airways,landed,2023-11-12t15:20:00.000,2023-11-12t14:52:00.000,2023-11-12 14:51:00,2023-11-12,14:51:00,0,Regular departures
ei3284,aer lingus,landed,2023-11-12t15:20:00.000,2023-11-12t14:52:00.000,2023-11-12 14:51:00,2023-11-12,14:51:00,0,Regular departures
gr642,aurigny air services,landed,2023-11-12t15:45:00.000,2023-11-12t15:41:00.000,2023-11-12 15:44:00,2023-11-12,15:44:00,0,Regular departures
u2319,easyjet,landed,2023-11-12t16:00:00.000,2023-11-12t15:53:00.000,2023-11-12 15:50:00,2023-11-12,15:50:00,0,Regular departures
u22868,easyjet,landed,2023-11-12t16:15:00.000,2023-11-12t16:15:00.000,2023-11-12 16:18:00,2023-11-12,16:18:00,4,Regular departures
u2204,easyjet,landed,2023-11-12t16:20:00.000,2023-11-12t16:14:00.000,2023-11-12 16:15:00,2023-11-12,16:15:00,0,Regular departures
xq584,sunexpress,landed,2023-11-12t16:30:00.000,2023-11-12t16:41:00.000,2023-11-12 16:40:00,2023-11-12,16:40:00,11,Regular departures
u2232,easyjet,landed,2023-11-12t16:40:00.000,2023-11-12t16:21:00.000,2023-11-12 16:22:00,2023-11-12,16:22:00,0,Regular departures
dl9234,delta air lines,landed,2023-11-12t16:45:00.000,2023-11-12t16:45:00.000,2023-11-12 16:46:00,2023-11-12,16:46:00,1,Regular departures
ey7393,etihad airways,landed,2023-11-12t16:45:00.000,2023-11-12t16:45:00.000,2023-11-12 16:46:00,2023-11-12,16:46:00,1,Regular departures
kq1053,kenya airways,landed,2023-11-12t16:45:00.000,2023-11-12t16:45:00.000,2023-11-12 16:46:00,2023-11-12,16:46:00,1,Regular departures
vs7042,virgin atlantic,landed,2023-11-12t16:45:00.000,2023-11-12t16:45:00.000,2023-11-12 16:46:00,2023-11-12,16:46:00,1,Regular departures
kl1053,klm,landed,2023-11-12t16:45:00.000,2023-11-12t16:45:00.000,2023-11-12 16:46:00,2023-11-12,16:46:00,1,Regular departures
u2323,easyjet,landed,2023-11-12t17:00:00.000,2023-11-12t17:14:00.000,2023-11-12 17:15:00,2023-11-12,17:15:00,15,Regular departures
u22732,easyjet,landed,2023-11-12t17:00:00.000,2023-11-12t16:35:00.000,2023-11-12 16:36:00,2023-11-12,16:36:00,0,Regular departures
u22888,easyjet,landed,2023-11-12t17:15:00.000,2023-11-12t17:17:00.000,2023-11-12 17:17:00,2023-11-12,17:17:00,2,Regular departures
u2246,easyjet,landed,2023-11-12t17:20:00.000,2023-11-12t17:25:00.000,2023-11-12 17:26:00,2023-11-12,17:26:00,6,Regular departures
x36759,tuifly,landed,2023-11-12t17:30:00.000,2023-11-12t17:01:00.000,2023-11-12 17:02:00,2023-11-12,17:02:00,0,Regular departures
u2101,easyjet,landed,2023-11-12t17:30:00.000,2023-11-12t17:18:00.000,2023-11-12 17:20:00,2023-11-12,17:20:00,0,Regular departures
u22776,easyjet,landed,2023-11-12t17:35:00.000,2023-11-12t17:20:00.000,2023-11-12 17:23:00,2023-11-12,17:23:00,0,Regular departures
fr508,ryanair,landed,2023-11-12t17:40:00.000,2023-11-12t17:28:00.000,2023-11-12 17:28:00,2023-11-12,17:28:00,0,Regular departures
u22922,easyjet,landed,2023-11-12t17:55:00.000,2023-11-12t17:49:00.000,2023-11-12 17:50:00,2023-11-12,17:50:00,0,Regular departures
ls1892,jet2,landed,2023-11-12t18:00:00.000,2023-11-12t17:32:00.000,2023-11-12 17:33:00,2023-11-12,17:33:00,0,Regular departures
u2220,easyjet,landed,2023-11-12t18:15:00.000,2023-11-12t18:00:00.000,2023-11-12 17:59:00,2023-11-12,17:59:00,0,Regular departures
u22782,easyjet,landed,2023-11-12t18:25:00.000,2023-11-12t18:11:00.000,2023-11-12 18:10:00,2023-11-12,18:10:00,0,Regular departures
rr6220,ryanair sun,landed,2023-11-12t18:40:00.000,2023-11-12t18:36:00.000,2023-11-12 18:37:00,2023-11-12,18:37:00,0,Regular departures
