flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22719,EZY48VB,G-EZWI,A320,EGGD/BRS,GCFV/FUE,0,0,2024-11-05 13:14:54 UTC,Day flight,EZY
KL1079,KLM53Q,G-CLSN,E190,EHAM/AMS,EGGD/BRS,1200,138,2024-11-05 13:14:59 UTC,Day flight,EZE
U22722,EZY25WK,G-EZTX,A320,LEAL/ALC,EGGD/BRS,3925,206,2024-11-05 13:15:00 UTC,Day flight,EZY
U22938,EZY96RE,G-UZHJ,A20N,EPKK/KRK,EGGD/BRS,8125,268,2024-11-05 13:14:58 UTC,Day flight,EZY
