flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
FR3559,RYR43MA,EI-EBR,B738,LIME/BGY,EGGD/BRS,0,17,2024-11-05 10:44:59 UTC,Day flight,RYR
U22875,EZY53PM,G-EZTZ,A320,EGGD/BRS,LPPR/OPO,0,3,2024-11-05 10:44:59 UTC,Day flight,EZY
FR4753,RYR56SX,EI-IFY,B38M,EGGD/BRS,GCTS/TFS,0,0,2024-11-05 10:44:50 UTC,Day flight,RYR
U22913,EZY2913,G-UZLP,A20N,EGGD/BRS,HEGN/HRG,19175,377,2024-11-05 10:44:57 UTC,Day flight,EZY
