flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U2213,EZY213,easyJet,U2,landed,2025-11-09,Bristol,BRS,EGGD,,,2025-11-09T07:00:00+00:00,2025-11-09T07:00:00+00:00,2025-11-09T06:54:00+00:00,,Edinburgh,EDI,EGPH,,,9,2025-11-09T08:20:00+00:00,2025-11-09T07:50:00+00:00,2025-11-09T07:52:00+00:00,,,,No,,
Departure,FR623,RYR623,Ryanair,FR,landed,2025-11-09,Bristol,BRS,EGGD,,15,2025-11-09T05:55:00+00:00,2025-11-09T05:55:00+00:00,2025-11-09T06:00:00+00:00,5,Liszt Ferenc International,BUD,LHBP,2B,,,2025-11-09T09:30:00+00:00,2025-11-09T09:16:00+00:00,2025-11-09T09:18:00+00:00,,,,No,,
Departure,U2231,EZY231,easyJet,U2,landed,2025-11-09,Bristol,BRS,EGGD,,,2025-11-09T07:05:00+00:00,2025-11-09T07:05:00+00:00,2025-11-09T07:03:00+00:00,,George Best Belfast City,BHD,EGAC,,,,2025-11-09T08:10:00+00:00,2025-11-09T07:52:00+00:00,2025-11-09T07:54:00+00:00,,,,No,,
Departure,U22945,EZY2945,easyJet,U2,landed,2025-11-09,Bristol,BRS,EGGD,,,2025-11-09T06:15:00+00:00,2025-11-09T06:15:00+00:00,2025-11-09T06:15:00+00:00,1,Keflavik International,KEF,BIKF,,D22,5,2025-11-09T09:25:00+00:00,2025-11-09T08:42:00+00:00,2025-11-09T08:42:00+00:00,,,,No,,
Departure,U22925,EZY2925,easyJet,U2,landed,2025-11-09,Bristol,BRS,EGGD,,,2025-11-09T10:35:00+00:00,2025-11-09T10:35:00+00:00,2025-11-09T10:46:00+00:00,11,Schiphol,AMS,EHAM,,H1,18,2025-11-09T12:55:00+00:00,2025-11-09T12:39:00+00:00,2025-11-09T12:37:00+00:00,,,,No,,
Departure,U2,EZY,easyJet,U2,landed,2025-11-09,Bristol,BRS,EGGD,,,2025-11-09T11:30:00+00:00,2025-11-09T11:30:00+00:00,2025-11-09T11:25:00+00:00,,Bristol,BRS,EGGD,,,,2025-11-09T12:08:00+00:00,2025-11-09T12:02:00+00:00,2025-11-09T12:03:00+00:00,,,,No,,
Departure,U22867,EZY2867,easyJet,U2,landed,2025-11-09,Bristol,BRS,EGGD,,,2025-11-09T10:30:00+00:00,2025-11-09T10:30:00+00:00,2025-11-09T10:34:00+00:00,4,Lisbon Portela,LIS,LPPT,1,,,2025-11-09T13:05:00+00:00,2025-11-09T12:55:00+00:00,2025-11-09T12:56:00+00:00,,,,No,,
Departure,U2237,EZY237,easyJet,U2,landed,2025-11-09,Bristol,BRS,EGGD,,,2025-11-09T13:45:00+00:00,2025-11-09T13:45:00+00:00,2025-11-09T13:41:00+00:00,,Newcastle Airport,NCL,EGNT,,,,2025-11-09T14:50:00+00:00,2025-11-09T14:30:00+00:00,2025-11-09T14:24:00+00:00,,,,No,,
Departure,U22837,EZY2837,easyJet,U2,landed,2025-11-09,Bristol,BRS,EGGD,,,2025-11-09T12:50:00+00:00,2025-11-09T12:50:00+00:00,2025-11-09T12:57:00+00:00,8,Leonardo Da Vinci (Fiumicino),FCO,LIRF,1,,,2025-11-09T16:25:00+00:00,2025-11-09T16:12:00+00:00,2025-11-09T16:11:00+00:00,,,,No,,
Departure,FR4753,RYR4753,Ryanair,FR,landed,2025-11-09,Bristol,BRS,EGGD,,15,2025-11-09T12:25:00+00:00,2025-11-09T12:25:00+00:00,2025-11-09T12:33:00+00:00,9,Sur Reina Sofia,TFS,GCTS,,,B3,2025-11-09T16:40:00+00:00,2025-11-09T16:43:00+00:00,2025-11-09T16:39:00+00:00,,,,No,,
