flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
FR2292,RYR87SV,EI-IFV,B38M,EGGD/BRS,LEAL/ALC,0,0,2024-11-05 09:59:57 UTC,Day flight,RYR
,CLF776A,G-KVIP,BE20,EGGD/BRS,LEMI/RMU,13875,157,2024-11-05 09:59:59 UTC,Day flight,CLF
