flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
BY563,TOM563,G-TUMU,B38M,GVAC/SID,EGGD/BRS,12250,315,2024-11-05 21:14:59 UTC,Day flight,TOM
U22924,EZY73FX,G-EZRT,A320,EHAM/AMS,EGGD/BRS,0,11,2024-11-05 21:14:59 UTC,Day flight,EZY
U22776,EZY79NY,G-EZTZ,A320,LFPG/CDG,EGGD/BRS,14275,330,2024-11-05 21:14:58 UTC,Day flight,EZY
