flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
FR504,RYR61VY,EI-EKS,B738,EIDW/DUB,EGGD/BRS,6000,246,2024-11-12 11:29:59 UTC,Day flight,RYR
U2217,EZY137C,G-EZRX,A320,EGGD/BRS,EGPH/EDI,0,3,2024-11-12 11:29:59 UTC,Day flight,EZY
SI475,BCI475,G-ISLO,AT75,EGGD/BRS,EGJJ/JER,0,0,2024-11-12 11:29:59 UTC,Day flight,BCI
,,G-UZMI,A21N,EGGD/BRS,None/None,0,0,2024-11-12 11:29:57 UTC,Day flight,EZY
BY6278,TOM33W,G-TUMU,B38M,EGGD/BRS,GCTS/TFS,0,0,2024-11-12 11:29:58 UTC,Day flight,TOM
