flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
KL1076,KLM80X,D-ACJJ,E190,EGGD/BRS,EHAM/AMS,0,0,2024-11-05 08:59:59 UTC,Day flight,GER
U22903,EZY16AM,G-UZHA,A20N,EGGD/BRS,LCLK/LCA,0,0,2024-11-05 08:59:56 UTC,Day flight,EZY
