flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
LS1804,EXS18GH,G-JZBN,B738,GCRR/ACE,EGGD/BRS,3950,210,2024-11-12 18:29:58 UTC,Day flight,EXS
U22775,EZY63TR,G-EZTX,A320,EGGD/BRS,LFPG/CDG,0,21,2024-11-12 18:29:58 UTC,Day flight,EZY
U2207,EZY615U,G-EZGY,A320,EGGD/BRS,EGPF/GLA,0,0,2024-11-12 18:29:53 UTC,Day flight,EZY
