Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
Aer Lingus,Bristol,2024-04-17T16:30:00+00:00,2024-04-17T16:38:00+00:00,Cork,2024-04-17T18:00:00+00:00,2024-04-17T17:45:00+00:00
British Airways,Bristol,2024-04-17T08:25:00+00:00,2024-04-17T08:51:00+00:00,Dublin International,2024-04-17T09:40:00+00:00,2024-04-17T09:47:00+00:00
British Airways,Bristol,2024-04-17T18:55:00+00:00,2024-04-17T18:57:00+00:00,Dublin International,2024-04-17T20:20:00+00:00,2024-04-17T19:55:00+00:00
British Airways,Bristol,2024-04-17T20:25:00+00:00,2024-04-17T20:17:00+00:00,Dublin International,2024-04-17T21:45:00+00:00,2024-04-17T21:15:00+00:00
Aer Lingus,Bristol,2024-04-17T08:25:00+00:00,2024-04-17T08:51:00+00:00,Dublin International,2024-04-17T09:40:00+00:00,2024-04-17T09:47:00+00:00
Aer Lingus,Bristol,2024-04-17T18:55:00+00:00,2024-04-17T18:57:00+00:00,Dublin International,2024-04-17T20:20:00+00:00,2024-04-17T19:55:00+00:00
Aer Lingus,Bristol,2024-04-17T20:25:00+00:00,2024-04-17T20:17:00+00:00,Dublin International,2024-04-17T21:45:00+00:00,2024-04-17T21:15:00+00:00
Ryanair,Bristol,2024-04-17T06:00:00+00:00,2024-04-17T06:02:00+00:00,Dublin International,2024-04-17T07:05:00+00:00,2024-04-17T06:54:00+00:00
Ryanair,Bristol,2024-04-17T13:15:00+00:00,2024-04-17T13:22:00+00:00,Dublin International,2024-04-17T14:20:00+00:00,2024-04-17T14:07:00+00:00
Ryanair,Bristol,2024-04-17T22:40:00+00:00,2024-04-17T22:49:00+00:00,Dublin International,2024-04-17T23:45:00+00:00,2024-04-17T23:29:00+00:00
Qatar Airways,Bristol,2024-04-17T08:25:00+00:00,2024-04-17T08:51:00+00:00,Dublin International,2024-04-17T09:40:00+00:00,2024-04-17T09:47:00+00:00
Ryanair,Bristol,2024-04-17T18:40:00+00:00,2024-04-17T18:52:00+00:00,Kastrup,2024-04-17T21:45:00+00:00,2024-04-17T21:26:00+00:00
easyJet,Bristol,2024-04-17T10:35:00+00:00,2024-04-17T10:35:00+00:00,Kastrup,2024-04-17T13:30:00+00:00,2024-04-17T13:11:00+00:00
Ryanair,Bristol,2024-04-17T08:05:00+00:00,2024-04-17T08:15:00+00:00,John Paul II Balice International,2024-04-17T11:35:00+00:00,2024-04-17T11:26:00+00:00
Ryanair,Bristol,2024-04-17T11:15:00+00:00,2024-04-17T11:20:00+00:00,Jasionka,2024-04-17T14:55:00+00:00,2024-04-17T14:40:00+00:00
Ryanair,Bristol,2024-04-17T07:25:00+00:00,,Kaunas,2024-04-17T12:10:00+00:00,
Ryanair Sun,Bristol,2024-04-17T07:25:00+00:00,2024-04-17T07:30:00+00:00,Kaunas,2024-04-17T12:10:00+00:00,2024-04-17T11:55:00+00:00
Jet2,Bristol,2024-04-17T10:25:00+00:00,2024-04-17T10:37:00+00:00,Fuerteventura,2024-04-17T14:25:00+00:00,2024-04-17T14:15:00+00:00
easyJet,Bristol,2024-04-17T06:40:00+00:00,2024-04-17T06:46:00+00:00,Fuerteventura,2024-04-17T10:45:00+00:00,2024-04-17T10:23:00+00:00
TUIfly,Bristol,2024-04-17T10:30:00+00:00,2024-04-17T10:46:00+00:00,Fuerteventura,2024-04-17T14:35:00+00:00,2024-04-17T14:25:00+00:00
easyJet,Bristol,2024-04-17T16:20:00+00:00,2024-04-17T16:29:00+00:00,Gran Canaria,2024-04-17T20:40:00+00:00,2024-04-17T20:19:00+00:00
easyJet,Bristol,2024-04-17T14:35:00+00:00,2024-04-17T14:46:00+00:00,Lanzarote,2024-04-17T18:40:00+00:00,2024-04-17T18:21:00+00:00
Ryanair,Bristol,2024-04-17T10:25:00+00:00,2024-04-17T10:54:00+00:00,Sur Reina Sofia,2024-04-17T14:40:00+00:00,2024-04-17T14:42:00+00:00
Jet2,Bristol,2024-04-17T10:30:00+00:00,2024-04-17T10:42:00+00:00,Sur Reina Sofia,2024-04-17T14:45:00+00:00,2024-04-17T14:31:00+00:00
easyJet,Bristol,2024-04-17T06:05:00+00:00,2024-04-17T06:10:00+00:00,Sur Reina Sofia,2024-04-17T10:20:00+00:00,2024-04-17T09:58:00+00:00
TUIfly,Bristol,2024-04-17T13:45:00+00:00,2024-04-17T13:58:00+00:00,Sharm el-Sheikh International Airport,2024-04-17T20:05:00+00:00,
Ryanair,Bristol,2024-04-17T18:15:00+00:00,2024-04-17T18:24:00+00:00,Sofia,2024-04-17T23:25:00+00:00,2024-04-17T23:13:00+00:00
Jet2,Bristol,2024-04-17T08:00:00+00:00,2024-04-17T08:11:00+00:00,Paphos International Airport,2024-04-17T14:40:00+00:00,2024-04-17T14:25:00+00:00
easyJet,Bristol,2024-04-17T14:55:00+00:00,2024-04-17T15:06:00+00:00,Paphos International Airport,2024-04-17T21:35:00+00:00,2024-04-17T21:11:00+00:00
TUIfly,Bristol,2024-04-17T07:00:00+00:00,2024-04-17T07:13:00+00:00,Paphos International Airport,2024-04-17T13:30:00+00:00,2024-04-17T13:21:00+00:00
easyJet,Bristol,2024-04-17T06:15:00+00:00,2024-04-17T06:22:00+00:00,Dubrovnik,2024-04-17T10:00:00+00:00,2024-04-17T09:43:00+00:00
Ryanair,Bristol,2024-04-17T06:00:00+00:00,2024-04-17T06:15:00+00:00,Alicante El Altet,2024-04-17T09:25:00+00:00,2024-04-17T09:11:00+00:00
Ryanair,Bristol,2024-04-17T09:20:00+00:00,2024-04-17T09:27:00+00:00,Alicante El Altet,2024-04-17T12:45:00+00:00,2024-04-17T12:26:00+00:00
easyJet,Bristol,2024-04-17T07:00:00+00:00,2024-04-17T07:11:00+00:00,Alicante El Altet,2024-04-17T10:30:00+00:00,2024-04-17T10:03:00+00:00
easyJet,Bristol,2024-04-17T13:05:00+00:00,2024-04-17T14:34:00+00:00,Alicante El Altet,2024-04-17T16:30:00+00:00,
Ryanair,Bristol,2024-04-17T12:55:00+00:00,2024-04-17T13:15:00+00:00,El Prat De Llobregat,2024-04-17T16:05:00+00:00,2024-04-17T15:51:00+00:00
easyJet,Bristol,2024-04-17T18:35:00+00:00,2024-04-17T18:39:00+00:00,El Prat De Llobregat,2024-04-17T21:40:00+00:00,2024-04-17T21:11:00+00:00
easyJet,Bristol,2024-04-17T09:45:00+00:00,2024-04-17T09:54:00+00:00,El Prat De Llobregat,2024-04-17T12:50:00+00:00,2024-04-17T12:27:00+00:00
Ryanair,Bristol,2024-04-17T07:55:00+00:00,2024-04-17T07:54:00+00:00,Girona-Costa Brava,2024-04-17T10:55:00+00:00,2024-04-17T10:26:00+00:00
easyJet,Bristol,2024-04-17T16:25:00+00:00,2024-04-17T16:31:00+00:00,Ibiza,2024-04-17T19:55:00+00:00,2024-04-17T19:29:00+00:00
easyJet,Bristol,2024-04-17T06:00:00+00:00,2024-04-17T06:18:00+00:00,Pablo Ruiz Picasso,2024-04-17T09:45:00+00:00,2024-04-17T09:31:00+00:00
easyJet,Bristol,2024-04-17T19:55:00+00:00,2024-04-17T22:56:00+00:00,Pablo Ruiz Picasso,2024-04-17T23:35:00+00:00,
Ryanair,Bristol,2024-04-17T09:45:00+00:00,2024-04-17T09:50:00+00:00,Son Sant Joan Airport,2024-04-17T13:05:00+00:00,2024-04-17T12:39:00+00:00
Ryanair,Bristol,2024-04-17T18:30:00+00:00,2024-04-17T18:33:00+00:00,Son Sant Joan Airport,2024-04-17T21:50:00+00:00,2024-04-17T21:20:00+00:00
easyJet,Bristol,2024-04-17T06:00:00+00:00,2024-04-17T06:04:00+00:00,Son Sant Joan Airport,2024-04-17T09:20:00+00:00,2024-04-17T08:57:00+00:00
easyJet,Bristol,2024-04-17T19:05:00+00:00,2024-04-17T19:23:00+00:00,Son Sant Joan Airport,2024-04-17T22:25:00+00:00,2024-04-17T22:13:00+00:00
easyJet,Bristol,2024-04-17T20:05:00+00:00,2024-04-17T20:53:00+00:00,Son Sant Joan Airport,2024-04-17T23:25:00+00:00,2024-04-17T23:41:00+00:00
easyJet,Bristol,2024-04-17T16:30:00+00:00,2024-04-17T16:52:00+00:00,Blagnac,2024-04-17T19:20:00+00:00,2024-04-17T19:12:00+00:00
easyJet,Bristol,2024-04-17T10:45:00+00:00,2024-04-17T11:10:00+00:00,Cote D'azur International Airport,2024-04-17T13:50:00+00:00,2024-04-17T13:41:00+00:00
easyJet,Bristol,2024-04-17T07:00:00+00:00,2024-04-17T07:09:00+00:00,Charles De Gaulle,2024-04-17T09:20:00+00:00,2024-04-17T09:07:00+00:00
easyJet,Bristol,2024-04-17T14:40:00+00:00,2024-04-17T14:54:00+00:00,Charles De Gaulle,2024-04-17T17:00:00+00:00,2024-04-17T16:49:00+00:00
easyJet,Bristol,2024-04-17T16:10:00+00:00,2024-04-17T16:43:00+00:00,Orly,2024-04-17T18:35:00+00:00,2024-04-17T18:43:00+00:00
easyJet,Bristol,2024-04-17T17:40:00+00:00,2024-04-17T18:10:00+00:00,"Athens International Airport ""Eleftherios Venizelos""",2024-04-17T23:15:00+00:00,2024-04-17T23:35:00+00:00
easyJet,Bristol,2024-04-17T15:35:00+00:00,2024-04-17T15:48:00+00:00,Nikos Kazantzakis Airport,2024-04-17T21:30:00+00:00,2024-04-17T21:13:00+00:00
easyJet,Bristol,2024-04-17T06:30:00+00:00,2024-04-17T06:41:00+00:00,Ioannis Kapodistrias,2024-04-17T11:45:00+00:00,2024-04-17T11:31:00+00:00
easyJet,Bristol,2024-04-17T07:25:00+00:00,2024-04-17T07:32:00+00:00,Diagoras,2024-04-17T13:40:00+00:00,2024-04-17T13:17:00+00:00
easyJet,Bristol,2024-04-17T06:45:00+00:00,2024-04-17T06:52:00+00:00,Zakinthos International Airport,2024-04-17T12:20:00+00:00,2024-04-17T11:58:00+00:00
Ryanair,Bristol,2024-04-17T10:15:00+00:00,2024-04-17T10:16:00+00:00,Liszt Ferenc International,2024-04-17T13:45:00+00:00,2024-04-17T13:27:00+00:00
easyJet,Bristol,2024-04-17T18:55:00+00:00,2024-04-17T18:55:00+00:00,Milano Malpensa,2024-04-17T22:00:00+00:00,2024-04-17T21:32:00+00:00
Ryanair,Bristol,2024-04-17T07:35:00+00:00,2024-04-17T07:44:00+00:00,Bergamo - Orio al Serio,2024-04-17T10:35:00+00:00,2024-04-17T10:26:00+00:00
Ryanair,Bristol,2024-04-17T16:00:00+00:00,2024-04-17T16:26:00+00:00,Marco Polo,2024-04-17T19:20:00+00:00,2024-04-17T19:48:00+00:00
easyJet,Bristol,2024-04-17T15:50:00+00:00,2024-04-17T16:16:00+00:00,Marco Polo,2024-04-17T19:00:00+00:00,2024-04-17T19:41:00+00:00
easyJet,Bristol,2024-04-17T13:10:00+00:00,2024-04-17T13:18:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-17T16:40:00+00:00,2024-04-17T16:29:00+00:00
easyJet,Bristol,2024-04-17T06:00:00+00:00,2024-04-17T06:06:00+00:00,Malta International,2024-04-17T10:10:00+00:00,2024-04-17T09:53:00+00:00
Ryanair,Bristol,2024-04-17T18:00:00+00:00,2024-04-17T17:56:00+00:00,Faro,2024-04-17T20:40:00+00:00,2024-04-17T20:07:00+00:00
easyJet,Bristol,2024-04-17T13:45:00+00:00,2024-04-17T13:48:00+00:00,Faro,2024-04-17T16:20:00+00:00,2024-04-17T16:00:00+00:00
easyJet,Bristol,2024-04-17T19:05:00+00:00,2024-04-17T19:08:00+00:00,Faro,2024-04-17T21:40:00+00:00,2024-04-17T21:19:00+00:00
easyJet,Bristol,2024-04-17T10:10:00+00:00,2024-04-17T10:28:00+00:00,Faro,2024-04-17T12:45:00+00:00,2024-04-17T12:41:00+00:00
Ryanair,Bristol,2024-04-17T18:55:00+00:00,2024-04-17T19:11:00+00:00,Francisco Sá Carneiro,2024-04-17T21:05:00+00:00,2024-04-17T20:56:00+00:00
easyJet,Bristol,2024-04-17T13:35:00+00:00,2024-04-17T14:37:00+00:00,Francisco Sá Carneiro,2024-04-17T15:45:00+00:00,2024-04-17T16:20:00+00:00
easyJet,Bristol,2024-04-17T13:45:00+00:00,2024-04-17T14:16:00+00:00,Lisbon Portela,2024-04-17T16:20:00+00:00,2024-04-17T16:18:00+00:00
Ryanair,Bristol,2024-04-17T15:45:00+00:00,2024-04-17T15:57:00+00:00,Henri Coanda International,2024-04-17T21:05:00+00:00,2024-04-17T20:53:00+00:00
easyJet,Bristol,2024-04-17T09:20:00+00:00,2024-04-17T09:30:00+00:00,Geneve-cointrin,2024-04-17T12:00:00+00:00,2024-04-17T11:48:00+00:00
easyJet,Bristol,2024-04-17T13:55:00+00:00,2024-04-17T14:05:00+00:00,Geneve-cointrin,2024-04-17T16:35:00+00:00,2024-04-17T16:17:00+00:00
Helvetic Airways,Bristol,2024-04-17T08:45:00+00:00,,Zurich,2024-04-17T11:35:00+00:00,
Jet2,Bristol,2024-04-17T09:30:00+00:00,2024-04-17T10:04:00+00:00,Antalya,2024-04-17T15:50:00+00:00,2024-04-17T16:01:00+00:00
easyJet,Bristol,2024-04-17T15:10:00+00:00,2024-04-17T15:29:00+00:00,Antalya,2024-04-17T21:30:00+00:00,2024-04-17T21:12:00+00:00
Corendon Air,Bristol,2024-04-17T14:00:00+00:00,2024-04-17T14:25:00+00:00,Antalya,2024-04-17T20:15:00+00:00,2024-04-17T20:19:00+00:00
SunExpress,Bristol,2024-04-17T18:30:00+00:00,2024-04-17T18:48:00+00:00,Antalya,2024-04-18T00:55:00+00:00,2024-04-18T00:33:00+00:00
easyJet,Bristol,2024-04-17T15:55:00+00:00,2024-04-17T16:14:00+00:00,Dalaman,2024-04-17T21:44:00+00:00,2024-04-17T21:56:00+00:00
easyJet,Bristol,2024-04-17T15:55:00+00:00,,Dalaman,2024-04-17T22:05:00+00:00,
