flight_number,callsign,registration,aircraft_type,origin_airport,destination_airport,altitude,ground_speed,timestamp,category,airline
U22875,EZY53PM,G-EZTC,A320,EGGD/BRS,LPPR/OPO,15350,401,2024-11-12 10:14:59 UTC,Day flight,EZY
LS1803,EXS1803,G-JZBN,B738,EGGD/BRS,GCRR/ACE,20350,434,2024-11-12 10:14:59 UTC,Day flight,EXS
FR2292,RYR87SV,EI-HAT,B38M,EGGD/BRS,LEAL/ALC,0,0,2024-11-12 10:14:44 UTC,Day flight,RYR
,CLF687A,G-HARG,E550,EGGD/BRS,EGWU/NHT,8100,245,2024-11-12 10:14:58 UTC,Day flight,CLF
