flight_type,flight_number,flight_icao,airline_name,airline_iata,flight_status,flight_date,dep_airport,dep_iata,dep_icao,dep_terminal,dep_gate,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_airport,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_scheduled,arr_estimated,arr_actual,arr_delay,aircraft_registration,aircraft_iata,is_codeshare,codeshare_airline,codeshare_flight
Departure,U22895,EZY2895,easyJet,U2,landed,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T06:35:00+00:00,2025-11-08T06:35:00+00:00,2025-11-08T06:36:00+00:00,1,Zurich,ZRH,LSZH,3,,26,2025-11-08T09:15:00+00:00,2025-11-08T09:05:00+00:00,2025-11-08T09:06:00+00:00,,,,No,,
Departure,U22921,EZY2921,easyJet,U2,landed,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T07:00:00+00:00,2025-11-08T07:00:00+00:00,2025-11-08T07:08:00+00:00,8,Schiphol,AMS,EHAM,,H3,18,2025-11-08T09:25:00+00:00,2025-11-08T09:04:00+00:00,2025-11-08T09:07:00+00:00,,,,No,,
Departure,U2207,EZY207,easyJet,U2,landed,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T07:40:00+00:00,2025-11-08T07:40:00+00:00,2025-11-08T07:46:00+00:00,6,Glasgow International,GLA,EGPF,M,,1,2025-11-08T09:00:00+00:00,2025-11-08T08:38:00+00:00,2025-11-08T08:38:00+00:00,,,,No,,
Departure,MW8224,MAY8224,Malta Air,MW,landed,2025-11-08,Bristol,BRS,EGGD,,16,2025-11-08T09:00:00+00:00,2025-11-08T09:00:00+00:00,2025-11-08T09:24:00+00:00,25,Jasionka,RZE,EPRZ,,,,2025-11-08T12:45:00+00:00,2025-11-08T12:48:00+00:00,2025-11-08T12:49:00+00:00,4,,,No,,
Departure,U22733,EZY2733,easyJet,U2,landed,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T07:00:00+00:00,2025-11-08T07:00:00+00:00,2025-11-08T07:00:00+00:00,1,Lanzarote,ACE,GCRR,1,,3,2025-11-08T11:05:00+00:00,2025-11-08T10:21:00+00:00,2025-11-08T10:23:00+00:00,,,,No,,
Departure,FR6221,RYR6221,Ryanair,FR,landed,2025-11-08,Bristol,BRS,EGGD,,17,2025-11-08T10:20:00+00:00,2025-11-08T10:20:00+00:00,2025-11-08T10:40:00+00:00,20,John Paul II Balice International,KRK,EPKK,3,,,2025-11-08T13:55:00+00:00,2025-11-08T14:01:00+00:00,2025-11-08T13:59:00+00:00,4,,,No,,
Departure,X36676,TUI6676,TUIfly,X3,landed,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T08:30:00+00:00,2025-11-08T08:30:00+00:00,2025-11-08T08:46:00+00:00,16,Paphos International Airport,PFO,LCPH,,,,2025-11-08T15:05:00+00:00,2025-11-08T15:07:00+00:00,2025-11-08T15:10:00+00:00,5,,,No,,
Departure,EI3281,EIN3281,Aer Lingus,EI,landed,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T12:20:00+00:00,2025-11-08T12:20:00+00:00,,,Dublin International,DUB,EIDW,2,,,2025-11-08T13:40:00+00:00,,,,,,No,,
Departure,U29004,EZY9004,easyJet,U2,landed,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T12:20:00+00:00,2025-11-08T12:20:00+00:00,2025-11-08T12:55:00+00:00,36,Alicante El Altet,ALC,LEAL,2,,,2025-11-08T15:44:00+00:00,2025-11-08T15:58:00+00:00,2025-11-08T16:00:00+00:00,16,,,No,,
Departure,FR6667,RYR6667,Ryanair,FR,landed,2025-11-08,Bristol,BRS,EGGD,,11,2025-11-08T14:55:00+00:00,2025-11-08T14:55:00+00:00,2025-11-08T14:53:00+00:00,,Rovaniemi,RVN,EFRO,1,,,2025-11-08T20:20:00+00:00,2025-11-08T19:55:00+00:00,2025-11-08T20:00:00+00:00,,,,No,,
Departure,U2106,EZY106,easyJet,U2,landed,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T19:40:00+00:00,2025-11-08T19:40:00+00:00,2025-11-08T19:34:00+00:00,,Aldergrove International Airport,BFS,EGAA,,,,2025-11-08T20:50:00+00:00,2025-11-08T20:25:00+00:00,2025-11-08T20:26:00+00:00,,,,No,,
Departure,U22963,EZY2963,easyJet,U2,landed,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T16:45:00+00:00,2025-11-08T16:45:00+00:00,2025-11-08T16:43:00+00:00,,Menara,RAK,GMMX,1,,,2025-11-08T21:10:00+00:00,2025-11-08T20:40:00+00:00,2025-11-08T20:35:00+00:00,,,,No,,
Departure,BA8937,BAW8937,British Airways,BA,scheduled,2025-11-08,Bristol,BRS,EGGD,,,2025-11-08T12:20:00+00:00,2025-11-08T12:20:00+00:00,,,Dublin International,DUB,EIDW,2,,,2025-11-08T13:40:00+00:00,,,,,,Yes,aer lingus,ei3281
Arrival,,LXA,Luxaviation,,active,2025-11-08,Luton Airport,LTN,EGGW,,,2025-11-08T07:15:00+00:00,2025-11-08T07:15:00+00:00,2025-11-08T07:42:00+00:00,27,Bristol,BRS,EGGD,,,,2025-11-08T07:56:00+00:00,2025-11-08T08:10:00+00:00,2025-11-08T08:08:00+00:00,14,,,No,,
Arrival,U2238,EZY238,easyJet,U2,landed,2025-11-08,Newcastle Airport,NCL,EGNT,,20,2025-11-08T15:10:00+00:00,2025-11-08T15:10:00+00:00,2025-11-08T15:12:00+00:00,2,Bristol,BRS,EGGD,,,,2025-11-08T16:15:00+00:00,2025-11-08T16:01:00+00:00,2025-11-08T15:58:00+00:00,,,,No,,
Arrival,,,empty,,scheduled,2025-11-08,Guernsey,GCI,EGJB,,,2025-11-08T15:30:00+00:00,2025-11-08T15:30:00+00:00,,10,Bristol,BRS,EGGD,,,,2025-11-08T16:19:00+00:00,,,,,,No,,
Arrival,U22938,EZY2938,easyJet,U2,landed,2025-11-08,John Paul II Balice International,KRK,EPKK,,,2025-11-08T15:05:00+00:00,2025-11-08T15:05:00+00:00,2025-11-08T15:19:00+00:00,15,Bristol,BRS,EGGD,,,,2025-11-08T16:50:00+00:00,2025-11-08T16:29:00+00:00,2025-11-08T16:26:00+00:00,,,,No,,
Arrival,DL9228,DAL9228,Delta Air Lines,DL,landed,2025-11-08,Schiphol,AMS,EHAM,,D06,2025-11-08T16:40:00+00:00,2025-11-08T16:40:00+00:00,2025-11-08T16:47:00+00:00,7,Bristol,BRS,EGGD,,,,2025-11-08T16:55:00+00:00,2025-11-08T16:41:00+00:00,2025-11-08T16:38:00+00:00,,,,Yes,klm,kl1081
